ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5035305AA,COVER Power Distribution Center,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,73.45,59.46,12.8 x 5.7 x 3.9 inches,0.60 Pounds,/parts/mopar-cover-power-distribution-center~5035305aa.html
3,6102224AA,SCREW AND CONED WASHER Hex Head M5x0.80x20,,"2013-2017, 2003","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible","10 Cyl 8.3L, 10 Cyl 8.4L",3,1,,,,discontinued,,,0.7 x 0.7 x 0.6 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6102224aa.html
4,5035181AD,BRACKET Power Distribution Center,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,44,30.29,5.9 x 8.1 x 8.9 inches,1.40 Pounds,/parts/mopar-bracket-power-distribution-center~5035181ad.html
5,68209525AA,PULLER Fuse,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,2.3,1.34,,,/parts/mopar-puller-fuse~68209525aa.html
6,68209523AA,BREAKER Circuit,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,discontinued,,,,,/parts/mopar-breaker-circuit~68209523aa.html
7,68207358AA,RELAY Micro,,2013-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68053218AA,,Supplier # G8HE1C7TRDC12,available,30.95,21.61,1.8 x 1.2 x 0.9 inches,0.40 Pounds,/parts/mopar-relay-micro~68207358aa.html
8,68209527AA,RELAY,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,discontinued,,,,1.30 Pounds,/parts/mopar-relay~68209527aa.html
9,6102075AA,FUSE CARTRIDGE 20 Amp,,"2013-2015, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,6102075AB,,,available,9.45,6.52,1.4 x 0.8 x 0.7 inches,0.50 Pounds,/parts/mopar-fuse~6102075aa.html
10,68083434AA,FUSE CARTRIDGE 25 Amp,,2013-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68083434AB,,,available,3.7,2.5,1.3 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-fuse~68083434aa.html
11,4868007AA,FUSE CARTRIDGE 30 Amp,,"2013-2015, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,4868007AB,,,available,8.05,5.48,0.7 x 0.8 x 1.3 inches,0.50 Pounds,/parts/mopar-fuse~4868007aa.html
12,4868008AA,FUSE CARTRIDGE 40 Amp,,"2013-2015, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,4868008AB,,,available,7.8,5.3,0.6 x 0.8 x 1.3 inches,0.40 Pounds,/parts/mopar-fuse~4868008aa.html
13,ATM2,"FUSE Mini 2 AMP, Gray",,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,6101481,,available,4.8,3.26,0.9 x 0.7 x 0.4 inches,0.50 Pounds,/parts/mopar-fuse-mini~atm2.html
14,ATM10,"FUSE Mini 10 AMP, Red",,"2013-2017, 2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,"68124782AA, 68110976AA, 6101486",,available,3.7,2.5,0.5 x 0.7 x 0.8 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm10.html
15,ATM15,"FUSE Mini 15 AMP, Light Blue",,"2013-2017, 2001-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,"6101487, 68124784AA, 68110975AA",,available,3.55,2.39,0.4 x 0.8 x 0.9 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm15.html
16,ATM20,"FUSE Mini 20 AMP, Yellow",,"2013-2017, 2001-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,"6101488, 68124785AA",,available,3.7,2.5,0.5 x 0.7 x 0.8 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm20.html
17,ATM25,"FUSE Mini 25 Amp, Natural",,"2013-2017, 2008-2010, 2006, 2001-2002","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4687835, 68110977AA",,available,3.7,2.5,1.0 x 0.7 x 0.4 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm25.html
,68207353AA,SHUNT J Case Jumper,,,,,,,,,,discontinued,,,,,
,68207643AA,STUD Bolt B +,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,1.9,0.63,,0.40 Pounds,/parts/mopar-stud-bolt~68207643aa.html
