ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5191197AA,NUT Pinion,,,,,,,,available,,14.51,/parts/mopar-nut-pinion~5191197aa.html
2,1795175,WASHER Pinion,,,,,,,,available,7,4.83,/parts/mopar-washer-pinion~1795175.html
3,5093385AA,YOKE Drive Shaft,,,,,,,,available,111,94.03,/parts/mopar-yoke-drive-shaft~5093385aa.html
4,5019843AA,SEAL Drive Pinion,,,,,,,,discontinued,,,/parts/mopar-seal-drive-pinion~5019843aa.html
5,4856368,SHIM KIT Pinion Shaft 0.035 to 0.039,,,,,,,,available,105,66.67,/parts/mopar-shim-kit-pinion-shaft~4856368.html
9,4626696,SEAL Axle Drive Shaft,,,,2,1,,,available,35.05,24.35,/parts/mopar-seal-axle-drive-shaft~4626696.html
10,4864214,SPACER Drive Pinion Bearing,,,,,,,,available,32.3,22.37,/parts/mopar-spacer-drive-pinion-bearing~4864214.html
11,5093384AA,GEAR KIT Ring And Pinion,,,,,,,,available,556,447.7,/parts/mopar-gear-kit-ring-and-pinion~5093384aa.html
12,5038236AB,CASE Differential,,,,,,5038236AF,,available,4735,3118.5,/parts/mopar-differntl-differential~5038236ab.html
13,5012810AC,BOLT KIT Ring Gear 7/16-20x0.750,,,,,,,,available,56.45,39.26,/parts/mopar-bolt-kit-ring-gear~5012810ac.html
14,68046923AA,BEARING KIT Differential Side,,,,,,,,discontinued,,,/parts/mopar-bearingki-differential-side~68046923aa.html
15,68046911AA,BEARING Axle Shaft,,,,2,1,,,available,26,20.15,/parts/mopar-bearing-axle-shaft~68046911aa.html
16,4746867,SLINGER Drive Pinion,,,,,,,,available,13.6,9.32,/parts/mopar-slinger-drive-pinion~4746867.html
17,68027861AA,O RING,,,,2,1,,,available,2.3,1.34,/parts/mopar-seal~68027861aa.html
