ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5029168AB,HANDLE AND LATCH Folding Top,,,,,,5029168AC,,available,1300,1100.62,/parts/mopar-handle-folding-top~5029168ab.html
2,6507337AA,BOLT M6x25,,,,4,1,,,available,12.1,8.45,/parts/mopar-bolt~6507337aa.html
3,5029157AB,PIN Dowel,,,,2,1,5029157AC,,available,86,58.66,/parts/mopar-pin-dowel~5029157ab.html
4,4865936AC,LATCH AND BASE Folding Top,,,,,,4865936AD,,available,79.35,54,/parts/mopar-latch-folding-top~4865936ac.html
5,4865781AA,STUD PLATE Convertible Top Tack Strip Mounting,,,,12,1,,,discontinued,,,/parts/mopar-plate-convertible-top-tack-strip~4865781aa.html
6,5029082AC,COVER Folding Top,,,,,,,,discontinued,,,/parts/mopar-top-folding-top~5029082ac.html
7,4865571AC,RETAINER Weatherstrip,,,,,,,Left Folding Top Front Side Rail,available,195,157.5,/parts/mopar-retainer-weatherstrip~4865571ac.html
8,4865573AC,RETAINER Weatherstrip,,,,,,,Left Top Rear Side Rail,available,245,202.5,/parts/mopar-retainer-weatherstrip~4865573ac.html
10,5093071AA,CABLE,,,,2,1,,,available,180,79.37,/parts/mopar-cable-folding-top-cover-tension~5093071aa.html
11,5029135AC,SIDE RAIL Folding Top,,,,,,,Left Linkage,discontinued,,,/parts/mopar-side-rail-folding-top~5029135ac.html
12,5029573AA,FOAM,Left,,,,,,,discontinued,,,
13,5029195AA,BUSHING Pivot,,,,8,1,,,available,12.55,10.95,/parts/mopar-bushing-pivot~5029195aa.html
14,6507761AA,SCREW,,,,2,1,,,available,14.5,12.64,/parts/mopar-screw~6507761aa.html
15,5029080AB,STAYPAD ASSEMBLY Folding Top,,,,,,,,available,228,192.38,/parts/mopar-staypad-folding-top~5029080ab.html
16,5029133AB,PANEL Headliner,,,,,,,,available,1140,939.4,/parts/mopar-panel-headliner~5029133ab.html
17,5029167AC,BOW Folding Top Number 2 Includes Front Header,,,,,,,,discontinued,,,/parts/mopar-bow-folding-top~5029167ac.html
18,5029130AA,BOW Folding Top Number 3,,,,,,,,available,128,108,/parts/mopar-bow-folding-top~5029130aa.html
19,5029131AA,BOW Folding Top Number 4,,,,,,,,discontinued,,,/parts/mopar-bow-folding-top~5029131aa.html
20,5029079AB,MOLDING Folding Top,,,,,,,,discontinued,,,/parts/mopar-panel-folding-top~5029079ab.html
21,5029076AB,PANEL Tackstrip Support,,,,,,,,discontinued,,,/parts/mopar-panel-tackstrip-support~5029076ab.html
26,6036444AA,SCREW .25-20,,,,8,1,,,available,0.55,0.47,/parts/mopar-screw~6036444aa.html
27,6507763AA,SCREW,,,,11,1,,Top Seal Compression Panel,available,,1.34,/parts/mopar-screw~6507763aa.html
27,6507763AA,SCREW,,,,12,1,,Top Seal Retainer,available,,1.34,/parts/mopar-screw~6507763aa.html
28,5029081AB,BACKLITE,,,,,,,,discontinued,,,
29,6507762AA,SCREW,,,,2,,,,discontinued,,,
30,5029575AA,FOAM,Left,,,,,,,discontinued,,,
,5086733AA,CLIP Latch,,,,,,,,discontinued,,,/parts/mopar-clip-latch~5086733aa.html
,5029215AB,COVER KIT Tack Strip Covers Item 21,,,,,,5029215AC,,available,128,104.34,/parts/mopar-cover-kit-tack-strip~5029215ab.html
,5029267AB,TACKSTRIP Beltline Bridge,Left,,,,,5029085AC,,discontinued,,,/parts/mopar-tackstrip-beltline-bridge~5029267ab.html
,5029077AA,TACKSTRIP Beltline Center,,,,,,,,available,370,308.86,/parts/mopar-tackstrip-beltline-center~5029077aa.html
,5029085AB,TACKSTRIP Beltline Outer,Left,,,,,5029085AC,,discontinued,,,/parts/mopar-tackstrip-beltline-outer~5029085ab.html
