ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4865830AA,BRACKET Sill To Fender,,,,2,1,,,discontinued,,,/parts/mopar-bracket-sill-to-fender~4865830aa.html
3,4865637AB,SUPPORT Fender,Left,,,,,4865637AI,,available,1380,1169.55,/parts/mopar-support-fender~4865637ab.html
4,TP57RXFAA,FRAME Windshield Surround,,,,,,,,discontinued,,,/parts/mopar-frame-windshield-surround~tp57rxfaa.html
5,6102224AA,SCREW AND CONED WASHER Hex Head M5x0.80x20,,,,2,1,,,discontinued,,,/parts/mopar-screw-hex-head~6102224aa.html
7,5029103AB,FENDER Front,,,,,,,Left [P.A.R.],discontinued,,,/parts/mopar-fender-front~5029103ab.html
8,6504118,U-NUT M6 x 1.00 M6x1.00,,,,,,,,available,14.4,10.02,/parts/mopar-nut-m6-x-1-00~6504118.html
9,6035625,SCREW,,,,2,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
10,6036366AA,SCREW Tapping .164-18x.75,,,,4,1,,,discontinued,,,/parts/mopar-screw-tapping~6036366aa.html
11,5029277AA,GRILLE Fender,Left,,,,,,,discontinued,,,
12,6102224AA,SCREW AND CONED WASHER Hex Head M5x0.80x20,,,,16,1,,,discontinued,,,/parts/mopar-screw-hex-head~6102224aa.html
18,5029245AA,COVER Hinge,Left,,,,,,,available,324,266.21,/parts/mopar-panel-hinge~5029245aa.html
,4860223,PLUG Shock Tower Hole,,,,2,1,,,available,10.55,7.34,/parts/mopar-plug-body~4860223.html
,4708057,PLUG Trunk Seal,,,,2,1,,,available,47.85,33.38,/parts/mopar-plug-trunk-seal~4708057.html
,6034645,RIVET .25 Grip-.06-.25,,,,6,1,,,available,12.7,8.8,/parts/mopar-retainer~6034645.html
,6507769AA,STUD 1 End M5x0.80x20.00,,,,2,1,,,available,6.25,5.24,/parts/mopar-stud-1-end~6507769aa.html
