ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5093291AB,PAD KIT Disc Brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5093291AA,"[BRF] Or [BR4], With [XS9]
[BRF] Or [BR4], With [XSP]
[BRF] Or [BR4], With [XTU]...View More",available,301,239.73,5.3 x 4.9 x 4.9 inches,5.00 Pounds,/parts/mopar-pad-disc-brake~5093291ab.html
1,68283290AA,PAD KIT Disc Brake,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,68283290AB,,[BRM],available,1305,847,8.8 x 5.9 x 1.8 inches,5.70 Pounds,/parts/mopar-pad-disc-brake~68283290aa.html
3,5093303AA,CLIP Brake Caliper,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,18.45,13.86,5.8 x 4.0 x 1.3 inches,0.50 Pounds,/parts/mopar-retainer-brake-caliper~5093303aa.html
4,5093301AA,PISTON KIT DISC BRAKE,,"2013-2017, 2010, 2008, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"[BR1], 38mm Diameter Pistons.
[BRF] Or [BR4], With [XS9], 38mm Diameter Pistons.
[BRF] Or [BR4], With [XSP], 38mm Diameter Pistons.
[BRF] Or [BR4], With [XTU], 38mm Diameter Pistons....View More",available,101,65.65,5.3 x 2.8 x 1.2 inches,0.70 Pounds,/parts/mopar-piston-disc-brake~5093301aa.html
5,5093299AA,BOOT AND SEAL KIT Disc Brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,28.15,22.66,5.3 x 3.0 x 1.5 inches,0.60 Pounds,/parts/mopar-seal-disc-brake~5093299aa.html
6,68192025AA,CALIPER ASSEMBLY Disc Brake Rear,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,"Left Rear [BRF] OR [BR4], [XS9]",available,589,387.62,13.5 x 12.6 x 8.0 inches,9.30 Pounds,/parts/mopar-caliper-disc-brake~68192025aa.html
6,68192028AA,CALIPER ASSEMBLY Disc Brake Rear,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,"Right Rear [BRF] OR [BR4], [XSP]",available,728,474.52,12.2 x 11.3 x 4.8 inches,9.40 Pounds,/parts/mopar-caliper-disc-brake~68192028aa.html
6,68192029AA,CALIPER ASSEMBLY Disc Brake Rear,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,"Left Rear [BRF] OR [BR4], [XSP]",available,741,482.22,11.7 x 11.5 x 3.2 inches,9.60 Pounds,/parts/mopar-caliper-disc-brake~68192029aa.html
6,68237076AA,CALIPER ASSEMBLY Disc Brake Rear,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,Right Rear [BR1],available,592,389.82,11.4 x 11.3 x 4.9 inches,9.20 Pounds,/parts/mopar-caliper-disc-brake~68237076aa.html
6,68237077AA,CALIPER ASSEMBLY Disc Brake Rear,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,Left Rear [BR1],available,564,371.12,11.4 x 10.9 x 4.7 inches,9.60 Pounds,/parts/mopar-caliper-disc-brake~68237077aa.html
6,68237334AA,CALIPER ASSEMBLY Disc Brake Rear,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,"Right Rear [BRF] OR [BR4], [XTU]",available,904,402.92,11.4 x 11.6 x 5.0 inches,10.10 Pounds,/parts/mopar-caliper-disc-brake~68237334aa.html
6,68237335AA,CALIPER ASSEMBLY Disc Brake Rear,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,"Left Rear [BRF] OR [BR4], [XTU]",available,904,402.92,11.4 x 11.7 x 4.7 inches,9.30 Pounds,/parts/mopar-caliper-disc-brake~68237335aa.html
6,68283288AA,CALIPER ASSEMBLY Disc Brake Rear,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,Right Rear [BRM],available,1225,793.52,13.0 x 13.2 x 6.2 inches,8.40 Pounds,/parts/mopar-caliper-disc-brake~68283288aa.html
6,68283289AA,CALIPER ASSEMBLY Disc Brake Rear,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,Left Rear [BRM],available,1230,799.02,13.2 x 13.5 x 6.1 inches,8.40 Pounds,/parts/mopar-caliper-disc-brake~68283289aa.html
7,6507587AA,SCREW Cap,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,4.3 x 0.8 x 0.8 inches,0.70 Pounds,/parts/mopar-screw-cap~6507587aa.html
8,68203104AA,BLEEDER SCREW Brake,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,5174331AA,[BRM],available,21.4,14.8,5.3 x 4.0 x 0.7 inches,0.50 Pounds,/parts/mopar-screw-brake~68203104aa.html
9,68283294AA,PIN KIT Disc Brake,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,[BRM],available,41.8,29.01,7.1 x 4.6 x 1.1 inches,0.50 Pounds,/parts/mopar-pin-disc-brake~68283294aa.html
12,5290125AH,KNUCKLE Rear,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"68189418AA, 5290125AG",Right Rear,available,5195,3410,14.0 x 13.9 x 11.3 inches,21.20 Pounds,/parts/mopar-knuckle-rear~5290125ah.html
12,68253068AA,KNUCKLE Rear,,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68253068AC,,Right Rear [BRM],available,5600,3685,12.9 x 12.1 x 5.2 inches,22.20 Pounds,/parts/mopar-knuckle-rear~68253068aa.html
12,68253069AA,KNUCKLE Rear,,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68253069AC,,Left Rear [BRM],available,5135,3382.5,15.6 x 15.8 x 8.8 inches,21.90 Pounds,/parts/mopar-knuckle-rear~68253069aa.html
13,6035642,SCREW AND WASHER Hex Head Locking .50-20x2.25 Grade 8,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,2.6 x 1.0 x 0.9 inches,0.60 Pounds,/parts/mopar-screw-hex-head-locking~6035642.html
14,52006404,SEAL Ball Joint,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,43.8,30.41,3.2 x 3.2 x 2.0 inches,0.50 Pounds,/parts/mopar-seal-ball-joint~52006404.html
