ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4763341AB,PANEL Quarter,Left,,29,,,,,discontinued,,,/parts/mopar-panel-quarter~4763341ab.html
1,4848232AB,PANEL Quarter,Right,,27,,,,,discontinued,,,/parts/mopar-panel-quarter~4848232ab.html
1,4848233AB,PANEL Quarter,Left,,27,,,,,available,626.74,492.52,/parts/mopar-panel-quarter~4848233ab.html
2,4643893,SHIM Quarter Panel,,,,,,,,discontinued,,,/parts/mopar-shim-quarter-panel~4643893.html
3,6034844,RIVET Blind .250x.375/.562,,,,,,68258407AA,,available,5.7,3.96,/parts/mopar-rivet-blind~6034844.html
4,6034645,RIVET .25 Grip-.06-.25,,,,14,1,,,available,12.7,8.8,/parts/mopar-retainer~6034645.html
5,4848202,SEAL Panel,,,,2,1,,,discontinued,,,/parts/mopar-seal-panel~4848202.html
7,6034578,RIVET .25 Grip.06-.25,,,,2,1,,,discontinued,,,/parts/mopar-retainer~6034578.html
8,4708021,LABEL Exhaust Warning,,,,2,1,,,discontinued,,,/parts/mopar-label-exhaust-warning~4708021.html
9,6501373,SCREW AND WASHER Hex Head M6x1x20,,,27,3,1,,,available,9,6.23,/parts/mopar-screw-hex-head~6501373.html
