ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,SW18VA9AA,TOP Hard,,,,,,,Sliver,discontinued,,,/parts/mopar-top-hard~sw18va9aa.html
2,5010850AA,HEADLINER KIT Hard Top,,,,,,,,discontinued,,,/parts/mopar-headliner-hard-top~5010850aa.html
4,5010849AA,LATCH KIT Hard Top Front,,,,,,,Left (Includes Latch and Screws,discontinued,,,/parts/mopar-latch-hard-top~5010849aa.html
5,4882377,LATCH Hard Top,Left,,,,,,,discontinued,,,
7,4882378,"ISOLATOR , Rear Latch Pin",,,,2,1,,,discontinued,,,/parts/mopar-isolator~4882378.html
9,4882380,SCREW M4x0.7xx16.0 Flat Head,,,,4,1,,,discontinued,,,/parts/mopar-screw~4882380.html
10,4882381,BOLT M8-1.25x50.0 Shoulder,,,,,,,,discontinued,,,
11,4886404AA,WEATHERSTRIP,,,,,,,,discontinued,,,/parts/mopar-weather~4886404aa.html
,4848902AA,COVER Weatherstrip,,,,4,,,,discontinued,,,
,5010855AA,LATCH KIT Hard Top Rear,Left,,,,,,,discontinued,,,/parts/mopar-latch-hard-top~5010855aa.html
,6100515,NUT Hex Flange Lock M5,,,,8,1,,,available,7.55,5.24,/parts/mopar-nut-hex-flange-lock~6100515.html
,5010323AA,RAIL KIT Side,,,,,,,,discontinued,,,/parts/mopar-rail-side~5010323aa.html
,QK37SX9,RETAINER HEADLINER,,,,2,1,,,discontinued,,,/parts/mopar-retainer-headliner~qk37sx9.html
