ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4883828AA,KEY Ignition,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,200,162,3.2 x 1.8 x 0.5 inches,0.40 Pounds,/parts/mopar-key-ignition~4883828aa.html
2,55075487,KEY Blank,,1992-1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,27.35,19.05,2.6 x 1.4 x 0.2 inches,0.40 Pounds,/parts/mopar-key-blank~55075487.html
3,4897986AA,CYLINDER Ignition Lock,,1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,218,153.27,6.1 x 4.1 x 1.7 inches,0.70 Pounds,/parts/mopar-cyl-lock-ignition-lock~4897986aa.html
4,4778117,TUMBLER Door and Deck Number 1 Wide,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,4778117AB,,,available,4.8,3.32,3.2 x 3.2 x 1.1 inches,0.90 Pounds,/parts/mopar-tumbler-door-and-deck-number-1~4778117.html
8,4778121,SPRING Door and Deck Tumbler,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.45,2.39,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-spring-tumbler~4778121.html
9,4778147,CYLINDER Deck Lid Lock,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,5.6 x 4.2 x 0.8 inches,0.70 Pounds,/parts/mopar-cyl-lock-deck-lid-lock~4778147.html
10,4778117,TUMBLER Door and Deck Number 1 Wide,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,4778117AB,,,available,4.8,3.32,3.2 x 3.2 x 1.1 inches,0.90 Pounds,/parts/mopar-tumbler-door-and-deck-number-1~4778117.html
14,4778121,SPRING Door and Deck Tumbler,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.45,2.39,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-spring-tumbler~4778121.html
15,4746903,CYLINDER Glove Box Lock,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,5.6 x 4.2 x 0.8 inches,0.50 Pounds,/parts/mopar-cyl-lock-glove-box-lock~4746903.html
16,5257132,TUMBLER Ignition Number 1,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,5257132AB,,,available,4.95,3.44,,0.50 Pounds,/parts/mopar-tumbler-ignition-number-1~5257132.html
20,4746873,SPRING Lock Cylinder Tumbler,,"2008, 1997-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,4.7,3.26,,0.40 Pounds,/parts/mopar-spring-lock-cylinder-tumbler~4746873.html
21,4054202,NUT Cylinder Lock,,"2009-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,27.6,11,1.6 x 1.6 x 0.6 inches,0.50 Pounds,/parts/mopar-nut-cylinder-lock~4054202.html
22,4848692,GASKET Key Cylinder Isolator,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,12.14,9.54,4.8 x 5.7 x 0.3 inches,0.40 Pounds,/parts/mopar-gasket-key-cylinder-isolator~4848692.html
23,5257163,CAP Lock Cylinder,,,,,,,,,,discontinued,,,,,
24,3695321,GASKET Lock Cylinder,,"2009-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,15.75,5.53,,0.50 Pounds,/parts/mopar-gasket-lock-cylinder~3695321.html
25,4740757,CAP Ignition Cylinder Black Plastic,,,,,,,,,,discontinued,,,,,
26,4778151,"SHUTTER Door, Deck Lid Black",,,,,,,,,,discontinued,,,,,
27,5257245,SPRING Deck Lid Return,,"2008-2009, 1997-2004","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,10.2,4.64,0.8 x 0.8 x 0.1 inches,0.40 Pounds,/parts/mopar-spring-deck-lid-return~5257245.html
28,4723494,LEVER Deck Lid Lock Cylinder,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,11.8,8.17,1.6 x 0.3 x 0.1 inches,0.50 Pounds,/parts/mopar-lever-deck-lid-lock-cylinder~4723494.html
29,4848832,MODULE Keyless Entry Receiver,,,,,,,,,,discontinued,,,,,
30,5245289,TRANSMITTER Keyless Entry,,,,,,,,,,discontinued,,,,,
,4848290,STRAP Module Mounting,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,4.5 x 1.2 x 0.6 inches,0.60 Pounds,/parts/mopar-strap-module-mounting~4848290.html
,4778118,TUMBLER Door and Deck Number 2 Wide,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,4778118AB,,,available,5.4,3.73,0.6 x 0.3 x 0.1 inches,0.40 Pounds,/parts/mopar-tumbler-door-and-deck-number-2~4778118.html
,4778119,TUMBLER Door and Deck Number 3 Wide,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,4778119AB,,,available,5.4,3.73,0.7 x 0.3 x 0.1 inches,1.00 Pounds,/parts/mopar-tumbler-door-and-deck-number-3~4778119.html
