ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5086542AA,WINDSHIELD Shipping Assembly - 05 Lite Glass,,"2008-2010, 2005-2006, 2003","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,4865461AC,,,available,1050,849.2,70.7 x 50.9 x 8.0 inches,42.00 Pounds,/parts/mopar-w-shield-shipping-assembly-05-lite~5086542aa.html
3,4865617AB,GLASS Front Door,Left,"2008-2010, 2004-2006","27; COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,371,297.71,39.9 x 26.3 x 3.1 inches,11.80 Pounds,/parts/mopar-glass-front-door~4865617ab.html
3,4865616AB,GLASS Front Door,Right,"2008-2010, 2004-2006","27; COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,359,288.79,39.9 x 27.3 x 3.0 inches,11.00 Pounds,/parts/mopar-glass-front-door~4865616ab.html
3,5030094AB,GLASS Front Door,Right,2008,"29; COMP. Coupe, SRT-10 Coupe",10 Cyl 8.4L,,,5030094AC,,,discontinued,,,47.9 x 1.2 x 30.0 inches,9.80 Pounds,/parts/mopar-glass-front-door~5030094ab.html
4,5030041AD,GLASS Liftgate,,2008-2009,"COMP. Coupe, SRT-10 Coupe",10 Cyl 8.4L,,,5030041AF,,,available,1070,704,61.6 x 3.8 x 49.0 inches,40.80 Pounds,/parts/mopar-backlite-liftgate~5030041ad.html
5,5029067AB,MIRROR Inside Rear View Lighted,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,66.95,56.5,8.0 x 8.1 x 4.0 inches,1.70 Pounds,/parts/mopar-mirror-inside-rear-view~5029067ab.html
7,4512685,BUSHING Door Glass,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.05,5.96,1.5 x 1.6 x 0.2 inches,0.50 Pounds,/parts/mopar-bushing-door-glass~4512685.html
8,4512684,RETAINER Glass to Liftplate,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.7 x 1.6 x 0.6 inches,0.40 Pounds,/parts/mopar-retainer-glass-to-liftplate~4512684.html
9,4643847,SHIM Windshield,,"2013-2014, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,2.2,1.28,1.3 x 0.5 x 0.5 inches,0.90 Pounds,/parts/mopar-shim-windshield~4643847.html
11,6504791,"SCREW TAPPING, BUTTON HEAD M6 X 1.00 X 18.00",,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,0.8 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-screw-tapping-button-head~6504791.html
,4864015,INSTALLATION PACKAGE Windshield Glass,,"2008, 2005-2006, 1992-1996","COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,4864015AD,,,available,113,51.01,9.5 x 5.3 x 3.4 inches,2.00 Pounds,/parts/mopar-instalpkg-windshieldglass~4864015.html
