ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
2,5037226AB,FLYWHEEL,,"2006, 2003-2004","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,16.0 x 16.3 x 2.1 inches,34.10 Pounds,/parts/mopar-flywheel~5037226ab.html
3,6035811,BOLT Hex Head .437-20x1.50,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",8,1,,,,available,30.05,20.4,1.8 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6035811.html
4,4848708AC,PLATE Clutch Pressure,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,4848708AF,,,discontinued,,,15.5 x 15.5 x 3.8 inches,33.00 Pounds,/parts/mopar-cltch-kit-clutch-pressure~4848708ac.html
5,6036611AA,BOLT,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,8,1,,,,discontinued,,,1.0 x 0.6 x 0.6 inches,0.60 Pounds,/parts/mopar-bolt~6036611aa.html
6,153371,BOLT Hex Head .375-16x2.25,,1997-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",4,1,,,,available,19.75,12.71,2.5 x 0.8 x 0.8 inches,1.10 Pounds,/parts/mopar-screw-hex-head~153371.html
7,154927AA,SCREW,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,4,1,,,,available,4.43,3.48,2.2 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw~154927aa.html
8,181148,SCREW Hex Head .437-14x2.75,,1992-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,6036621AA,,,available,32.85,22.95,1.0 x 1.0 x 1.0 inches,0.70 Pounds,/parts/mopar-screw-hex-head~181148.html
9,9417838,WASHER Flat,,1992-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,discontinued,,,,,/parts/mopar-spacer-flat~9417838.html
