ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,SV531A9AB,FASCIA Front [APV],,,29,,,,Bright Silver w/o ACR (Blue Stripes),discontinued,,,/parts/mopar-fascia-front~sv531a9ab.html
1,SV531RNAB,FASCIA Front [APV],,,29,,,,Red Clear w/o ACR (Silver Stripes),discontinued,,,
1,SV531X3AB,FASCIA Front [APV],,,29,,,,Black w/o ACR (Silver Stripes),discontinued,,,
1,SZ301A9AA,FASCIA Front [APV],,,29,,,,Bright Silver (ACR) (Blue Stripes),discontinued,,,
1,SZ301RNAA,FASCIA Front [APV],,,29,,,,Red Clear  (ACR) (Silver Stripes),discontinued,,,
1,SZ301X3AA,FASCIA Front [APV],,,29,,,,Black (ACR) (Silver Stripes),discontinued,,,
2,5015296AA,FASCIA Front Primed [APA],,,,,,,,discontinued,,,/parts/mopar-fascia-front~5015296aa.html
9,6025335,SCREW,,,,8,1,,,discontinued,,,/parts/mopar-screw~6025335.html
10,6100515,NUT Hex Flange Lock M5,,,,,,,,available,7.55,5.24,/parts/mopar-nut-hex-flange-lock~6100515.html
11,4848613,PANEL Front Facsia,Left,,,,,,,discontinued,,,/parts/mopar-panel-front-facsia~4848613.html
12,6029074,U-NUT .25-20,,,,10,1,,,discontinued,,,/parts/mopar-nut~6029074.html
13,6102086AA,SCREW AND WASHER Hex Head M5x0.80x25.00,,,,10,1,6507167AA,,available,11,7.63,/parts/mopar-screw-hex-head~6102086aa.html
16,5245443,SHIM Bumper Thin,,,,,,,,discontinued,,,/parts/mopar-shim-bumper~5245443.html
17,5245444,SHIM Bumper Thick,,,,,,,,discontinued,,,/parts/mopar-shim-bumper~5245444.html
19,4709049AB,HANDLE AND CABLE Hood Release,,,,,,,,discontinued,,,/parts/mopar-cable-hood-release~4709049ab.html
20,4709275,PAD Bulkhead Spacer,,,,2,1,,,discontinued,,,/parts/mopar-pad-bulkhead-spacer~4709275.html
,4763096,FOAM AND TAPE Fascia,,,,,,,,discontinued,,,/parts/mopar-absorber-fascia~4763096.html
,4708268,FRAME License Plate,,,,,,,,discontinued,,,
