ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5003162AA,FASCIA Rear,,,29,,,,Primed,discontinued,,,
1,HC801BEAB,FASCIA Rear,,,27,,,,Stripes - Dual Painted (Blue & White),discontinued,,,
1,LB051BEAB,FASCIA Rear,,,29,,,,Stripes - Dual Painted (Blue & White),discontinued,,,/parts/mopar-fascia-rear~lb051beab.html
7,6035135,SCREW,,,,3,1,,,discontinued,,,/parts/mopar-screw~6035135.html
8,6501941,NUT AND WASHER,,,,4,,,,discontinued,,,
9,6033526,SCREW .19-16x.75,,,,6,1,,,discontinued,,,/parts/mopar-screw~6033526.html
10,6025335,SCREW,,,,8,1,,,discontinued,,,/parts/mopar-screw~6025335.html
11,6029074,U-NUT .25-20,,,,8,1,,,discontinued,,,/parts/mopar-nut~6029074.html
12,6101448,NUT AND WASHER Hex Nut-Coned Washer M10 x 1.5,,,,4,1,,,available,11.3,7.86,/parts/mopar-nut-hex-nut-coned-washer~6101448.html
14,5245791,RETAINER Rear Fascia,Left,,,,,,,discontinued,,,/parts/mopar-retainer-rr-fascia~5245791.html
,5245077,ADAPTER Bumper Fascia,Left,,,,,,,discontinued,,,/parts/mopar-adapter-bumper-fascia~5245077.html
,4270974,LICENSE PLATE KIT,,,,,,,,available,7.75,5.36,/parts/mopar-brkt~4270974.html
