ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5086500AA,TENSIONER PACKAGE Belt,,,,,,,,available,184,123.75,/parts/mopar-tensnrpkg-belt~5086500aa.html
2,4792581AB,PULLEY Idler,,,,,,4792581AC,,available,37.6,26.21,/parts/mopar-pulley-idler~4792581ab.html
4,6502135,NUT Hex Flange M10x1.5,,,,,,,,available,11.3,7.86,/parts/mopar-nut-hex-flange~6502135.html
5,5037204AB,PULLEY Crankshaft,,,,,,,,available,187,89.16,/parts/mopar-pulley-crankshaft~5037204ab.html
,33002201,BUSHING Idler Pulley,,,,,,,,discontinued,,,/parts/mopar-bushing-idler-pulley~33002201.html
