ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5086729AA,CYLINDER Door Lock,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,28,23.3,2.1 x 1.4 x 1.4 inches,0.50 Pounds,/parts/mopar-cyl-lock-door-lock~5086729aa.html
2,4778117AB,TUMBLER Number 1 Wide,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,4778117,,available,4.8,3.32,3.1 x 3.2 x 1.1 inches,0.90 Pounds,/parts/mopar-tumbler-number-1~4778117ab.html
3,4778118AB,TUMBLER Number 2 Wide,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,4778118,,available,5.4,3.73,0.6 x 0.3 x 0.1 inches,0.40 Pounds,/parts/mopar-tumbler-number-2~4778118ab.html
4,4778119AB,TUMBLER Number 3 Wide,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,4778119,,available,5.4,3.73,0.7 x 0.3 x 0.1 inches,1.00 Pounds,/parts/mopar-tumbler-number-3~4778119ab.html
5,4778120AB,TUMBLER Number 4 Wide,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,4778120,,available,5.4,3.73,0.7 x 0.3 x 0.1 inches,0.50 Pounds,/parts/mopar-tumbler-number-4~4778120ab.html
6,4778121,SPRING Lock Cylinder Tumbler,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.45,2.39,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-spring-tumbler~4778121.html
7,4778149,CAP Door Lock Cylinder Bright,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,14.7,10.25,1.2 x 1.2 x 0.3 inches,0.50 Pounds,/parts/mopar-cyl-lock-door-lock-cylinder~4778149.html
8,5086733AA,CLIP Latch,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,0.4 x 0.4 x 0.3 inches,0.50 Pounds,/parts/mopar-clip-latch~5086733aa.html
9,5019605AA,SHUTTER Lock Cylinder,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,19.9,13.86,5.6 x 4.2 x 0.3 inches,0.40 Pounds,/parts/mopar-cyl-lock-lock-cylinder~5019605aa.html
10,4378793,SPRING Cylinder Return,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,4.15,2.8,5.7 x 4.1 x 0.2 inches,0.40 Pounds,/parts/mopar-spring-cylinder-return~4378793.html
11,5086732AA,LEVER,,"2013, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,9.75,8.55,,0.50 Pounds,/parts/mopar-lever~5086732aa.html
,68453274AA,BRACKET Mounting Door Lock Cylinder Mounting,,,,,,,,,,discontinued,,,,,
,4685841AB,SWITCH Door Lock,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,29.25,23.88,2.7 x 1.8 x 2.8 inches,0.40 Pounds,/parts/mopar-switch-door-lock~4685841ab.html
