ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4626572,SENSOR. Skip (Trans.),,,,,,68029166AA,,available,226,150.75,/parts/mopar-solenoid-transmission-skip-shift~4626572.html
2,4626589,"SENSOR, Speed (Trans.)",,,,,,,,discontinued,,,
4,5227805,"SENSOR, Intake Charge Temp. (Intake Charge Temperatur Sensor)",,,,,,,,discontinued,,,/parts/mopar-sensor-ambient-temperature~5227805.html
5,4642925,"SENSOR, Crank Timing (Crankshaft Position Sensor) (Shield 5245585)",,,,,,,,discontinued,,,
6,53006563,"SENSOR, Cam Signal (Camshaft Position Sensor)Spacer use 5252229",,1992-95,,,,,,discontinued,,,/parts/mopar-sensor-camshaft-sync-signal~53006563.html
7,56026770,"SENSOR, M.A.P. (MAP Sensor)",,,,,,,,available,177,118.13,/parts/mopar-sensor-m-a-p~56026770.html
8,4761871,"SENSOR, Oxygen (Oxygen Sensor)",,,,,,,"SENSOR, Throttle Position (SENSOR, Canadian Light (Bracket 4709104))",discontinued,,,
8,56005925,"SENSOR, Oxygen (Oxygen Sensor)",,1992-94,,,,,,discontinued,,,
8,56027916,"SENSOR, Oxygen (Oxygen Sensor)",,,,,,,"1996 w/18"" Pigtail Front",discontinued,,,
8,56028301,"SENSOR, Oxygen (Oxygen Sensor)",,,,,,,"1995 w/18"" Pigtail",discontinued,,,/parts/mopar-sensor-oxygen-18-pigtail~56028301.html
,4746271,"SOLENOID ASSEMBLY, Reverse Lockout",,,,,,68029168AA,,available,388,256.45,/parts/mopar-solenoid-reverse-lockout~4746271.html
