ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,MC36PAK,WHEEL Aluminum,,,,2,1,,Rear Silver (WFS),discontinued,,,/parts/mopar-wheel-aluminum~mc36pak.html
1,QV40SZ2AB,WHEEL Aluminum,,,,2,1,,Front Polished Aluminum (WFL),discontinued,,,/parts/mopar-wheel-aluminum~qv40sz2ab.html
1,QV41SZ2AB,WHEEL Aluminum,,,,2,1,,Rear Polished Aluminum (WFL),discontinued,,,/parts/mopar-wheel-aluminum~qv41sz2ab.html
1,SM08WD2AA,WHEEL Aluminum,,,,2,1,,"Front with GT-2, 10x18 (WPE)",discontinued,,,/parts/mopar-wheel-aluminum~sm08wd2aa.html
1,SM09WD2AA,WHEEL Aluminum,,,,2,1,,"Rear with GT-2, 13x18 (WPE)",discontinued,,,/parts/mopar-wheel-aluminum~sm09wd2aa.html
2,6034958,NUT Hex .50-20,,,,24,1,,,available,18.75,14.51,/parts/mopar-nut-hex~6034958.html
3,4854268AA,NUT Wheel,,,,12,1,,,discontinued,,,/parts/mopar-nut-wheel~4854268aa.html
4,4708167,TOOL Wheel Cap Removal,,,,,,,,discontinued,,,/parts/mopar-wrench-wheel-cap-removal~4708167.html
5,2073355,STEM Wheel Valve,,,,,,,,available,4.9,3.38,/parts/mopar-stem-wheel-valve~2073355.html
6,5013756AA,VALVE Shrader,,,,2,1,,,available,1.67,1.31,/parts/mopar-valve-shrader~5013756aa.html
