ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5093309AA,CALIPER Disc Brake,Left,,,,,,,available,469,382.87,/parts/mopar-caliper-disc-brake~5093309aa.html
2,5093307AA,PAD KIT Disc Brake,,,,,,,,available,170,133.88,/parts/mopar-pad-disc-brake~5093307aa.html
3,5093311AA,BOOT KIT Repair,,,,,,,,available,72.3,58.37,/parts/mopar-boot-disc-brake~5093311aa.html
4,6507582AA,SCREW Socket Head M8x1.25x60,,,,2,1,6508918AA,,discontinued,,,/parts/mopar-bolt-socket-head~6507582aa.html
5,6507581AA,BOLT Hex Head M10x1.25x80,,,,2,1,,,available,4.4,3.79,/parts/mopar-bolt-hex-head~6507581aa.html
