ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68232362AA,HOUSING Distribution,,,13,,,,,,,available,315,212.63,19.0 x 14.4 x 14.4 inches,5.30 Pounds,/parts/mopar-housing-distribution~68232362aa.html
2,68232363AA,HOUSING A/C And Heater,,,,,,,,,,available,359,239.73,28.6 x 23.2 x 13.3 inches,8.80 Pounds,/parts/mopar-housing-a-c-and-heater~68232363aa.html
3,68237133AA,MOTOR Blower with Wheel,,,13,,,,,68237133AB,,available,262,173.25,12.5 x 12.3 x 12.3 inches,3.50 Pounds,/parts/mopar-motor-blower-with-wheel~68237133aa.html
4,68018105AA,MODULE Power Blower Motor,,,,,,,,,,available,299,201.38,5.2 x 6.7 x 7.7 inches,1.00 Pounds,/parts/mopar-module-power~68018105aa.html
5,68018109AA,ACTUATOR A/C and Heater,,,,,,,,,,available,195,130.5,2.0 x 3.1 x 3.7 inches,0.60 Pounds,/parts/mopar-actuator-a-c-and-heater~68018109aa.html
6,68232364AA,CORE Heater,,,,,,,,,,available,335,224.12,16.6 x 12.5 x 8.3 inches,2.30 Pounds,/parts/mopar-core-heater~68232364aa.html
7,68153946AA,EVAPORATOR Air Conditioning,,,,,,,68153946AB,,,available,564,371.8,12.1 x 12.6 x 7.9 inches,3.60 Pounds,/parts/mopar-evaporato-air-conditioning~68153946aa.html
9,68038529AA,DUCT Floor,,,,,,,,,,available,52.05,36.17,13.2 x 9.5 x 5.9 inches,1.30 Pounds,/parts/mopar-duct-floor~68038529aa.html
10,68232365AA,SEAL KIT A/C And Heater Unit,,,,,,,,,,available,90.25,60.75,15.9 x 12.2 x 7.1 inches,2.20 Pounds,/parts/mopar-seal-kit-a-c-and-heater-unit~68232365aa.html
11,68232370AA,DRAIN Heater and A/C,,,,,,,,,,available,36.9,25.57,13.7 x 4.8 x 2.2 inches,0.60 Pounds,/parts/mopar-drain-heater-and-a-c~68232370aa.html
13,4720533,SCREW,,,,,2,1,,,,available,6,4.08,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-screw~4720533.html
14,68153947AA,"VALVE KIT A/C Expansion Includes: Bolts, O-Rings",,,,,,,,,,available,220,148.5,7.8 x 6.2 x 4.5 inches,1.20 Pounds,/parts/mopar-valve-a-c-expansion~68153947aa.html
15,68153949AA,SEAL KIT Slim Line,,,,,,,,68239611AA,,unavailable,33.55,23.24,1.0 x 1.0 x 0.3 inches,0.40 Pounds,/parts/mopar-seal-kit-slim-line~68153949aa.html
16,5191353AB,DUCT A/C And Heater,,,,,,,,5191353AA,,available,91.95,61.99,12.5 x 9.5 x 2.0 inches,1.40 Pounds,/parts/mopar-duct-a-c-and-heater~5191353ab.html
17,68169308AA,FILTER Cabin Air,,,,,,,68535618AA,,,available,42,30.82,1.5 x 11.3 x 14.6 inches,0.90 Pounds,/parts/mopar-cabfilter-cabin-air~68169308aa.html
18,68018839AA,BAFFLE Heater Unit,,,,,,,,68018848AA,,available,28.1,19.46,20.7 x 20.7 x 4.5 inches,2.10 Pounds,/parts/mopar-baffle-heater-unit~68018839aa.html
19,6106158AA,NUT Hex Flange M6x1,,,,,,,,"6107172AA, 68096957AA, 6106608AA, 68096956AA",,available,6.5,4.54,0.6 x 0.6 x 0.2 inches,0.40 Pounds,/parts/mopar-nut-hex-flange~6106158aa.html
20,6106404AA,SCREW AND WASHER Hex Flange Head,,,,,4,1,,"68093578AA, 6106943AA",,available,13.9,9.67,4.5 x 2.9 x 0.4 inches,0.40 Pounds,/parts/mopar-screw-hex-flange-head~6106404aa.html
21,5012700AA,SCREW Tapping,,,,,3,1,,68199260AA,,available,6,4.08,4.1 x 4.1 x 0.4 inches,0.50 Pounds,/parts/mopar-screw-tapping~5012700aa.html
