ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4865830AB,BRACKET Sill To Fender,,,,2,1,4865830AC,,available,1130,936.77,/parts/mopar-bracket-sill-to-fender~4865830ab.html
2,6034645,RIVET .25 Grip-.06-.25,,,,6,1,,,available,12.7,8.8,/parts/mopar-retainer~6034645.html
3,4865636AD,SUPPORT Fender,Right,,,,,4865636AH,,available,2210,1870.15,/parts/mopar-support-fender~4865636ad.html
4,TP57RXFAE,FRAME Windshield Surround,,,,,,,,discontinued,,,/parts/mopar-frame-windshield~tp57rxfae.html
5,6507167AA,SCREW [M5x0.8x28.0],,,,2,1,,,available,11,7.63,/parts/mopar-screw-hex-head~6507167aa.html
7,5029102AE,FENDER Front,Right,,,,,5029102AF,,available,1750,1463.35,/parts/mopar-fender-front~5029102ae.html
8,6504118,U-NUT M6 x 1.00 M6x1.00,,,,8,1,,,available,14.4,10.02,/parts/mopar-nut-m6-x-1-00~6504118.html
9,6035625,SCREW [.190-16x.750],,,,2,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
10,6036568AA,SCREW [.164-18x.780],,,,6,1,,,available,8.85,5.24,/parts/mopar-screw~6036568aa.html
11,6036568AA,SCREW [.164-18x.780],,,,6,1,,,available,8.85,5.24,/parts/mopar-screw~6036568aa.html
13,5029277AC,GRILLE Fender,Left,,,,,,,discontinued,,,/parts/mopar-grille-fender~5029277ac.html
14,6507167AA,SCREW,,,,16,1,,,available,11,7.63,/parts/mopar-screw-hex-head~6507167aa.html
17,5029245AA,COVER Hinge,Left,,,,,,,available,324,266.21,/parts/mopar-panel-hinge~5029245aa.html
,5029830AA,BRACKET Grille,,,,2,1,,,discontinued,,,/parts/mopar-bracket-grille~5029830aa.html
,5029490AA,SHIM,,,,,,,Headlamp to Fender 2.5MM,discontinued,,,/parts/mopar-shim~5029490aa.html
,5290513AA,SHIM Fender,,,,,,,Rear O Fender to Door 1.5MM,discontinued,,,/parts/mopar-shim-fender~5290513aa.html
,6507769AA,STUD 1 End M5x0.80x20.00,,,,2,1,,,available,6.25,5.24,/parts/mopar-stud-1-end~6507769aa.html
