ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
2,4865820AE,PROP Gas,,,,2,1,,,discontinued,,,/parts/mopar-prop-gas-gas~4865820ae.html
3,34201358,NUT AND WASHER Hex Nut-Sealing Washer M6 x 1.00,,,,4,1,,,available,13.9,9.67,/parts/mopar-nut-hex-nut-sealing-washer~34201358.html
4,4865639AC,HINGE Hood,Left,,,,,4865639AD,,discontinued,,,/parts/mopar-hinge-hood~4865639ac.html
5,5029272AD,HOOD,,,,,,,,discontinued,,,/parts/mopar-hood~5029272ad.html
7,4865815AA,RELEASE Hood Latch,,,,,,,,discontinued,,,/parts/mopar-cable-hood-latch~4865815aa.html
8,6104635AB,SCREW,,,,2,1,6104635AA,,available,3.5,2.39,/parts/mopar-screw-tapping-round-head~6104635ab.html
9,5008628AA,BUMPER Deck Lid,,,,2,1,,,available,11.7,10.15,/parts/mopar-stop-bmpr~5008628aa.html
10,5029179AA,BUMPER Hood,,,,6,1,,,available,8.75,7.57,/parts/mopar-stop-bmpr-hood~5029179aa.html
11,4865827AC,LATCH Hood,,,,,,,,available,77.75,63.11,/parts/mopar-latch-hood~4865827ac.html
13,34201358,NUT AND WASHER Hex Nut-Sealing Washer M6 x 1.00,,,,2,1,,,available,13.9,9.67,/parts/mopar-nut-hex-nut-sealing-washer~34201358.html
14,6507213AA,BALL STUD,,,,,,,,available,11.05,8.91,/parts/mopar-ball-stud~6507213aa.html
,4865784AA,BEZEL Hood,,,,,,,,discontinued,,,/parts/mopar-bezel-hood~4865784aa.html
