ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
2,5086368AD,PANEL Sill,Right,,,,,,,discontinued,,,/parts/mopar-panel-sill~5086368ad.html
3,4865889AC,PANEL Door Surround,Left,,,,,4865889AD,,available,732,622.44,/parts/mopar-panel-door-surround~4865889ac.html
3,6035625,SCREW [.190-16x.750],,,,8,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
4,6507528AA,NUT Snap In M4.8x1.6,,,,6,1,,,available,1.6,0.79,/parts/mopar-nut-snap-in~6507528aa.html
4,6035625,SCREW [.190-16x.750],,,,6,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
5,5029277AC,GRILLE Fender,Left,,,,,,,discontinued,,,/parts/mopar-grille-fender~5029277ac.html
5,6035625,SCREW [.190-16x.750],,,,8,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
6,4865891AA,BRACKET Door Surround,,,,4,1,,,discontinued,,,/parts/mopar-bracket-door-surround~4865891aa.html
6,6036568AA,SCREW [.164-18x.780],,,,6,1,,,available,8.85,5.24,/parts/mopar-screw~6036568aa.html
8,6501067,PIN Push M6.3x20.5,,,,2,1,,,available,9.65,6.7,/parts/mopar-pin-push~6501067.html
8,6504118,U-NUT M6 x 1.00 M6x1.00,,,,8,1,,,available,14.4,10.02,/parts/mopar-nut-m6-x-1-00~6504118.html
9,5029351AA,BRACKET B-Pillar,Left,,,,,,,discontinued,,,/parts/mopar-bracket-b-pillar~5029351aa.html
9,6102126AA,NUT AND WASHER Hex M6x1.0,,,,2,1,,,available,10.65,7.4,/parts/mopar-nut-hex~6102126aa.html
10,6102132AA,SCREW Hex Head M6x1x20,,,,7,1,,,available,5.5,3.73,/parts/mopar-screw-hex-head~6102132aa.html
11,6507453AA,BOLT AND RETAINER M6.35x12.70,,,,6,1,,,discontinued,,,/parts/mopar-bolt~6507453aa.html
,5029343AA,INSULATOR,Left,,,,,,,available,37.9,33.09,/parts/mopar-insulator~5029343aa.html
,5029346AA,INSULATOR,,,,2,1,,Lower,available,15,10.49,/parts/mopar-insulator~5029346aa.html
