ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5NJ24HL1AA,SHIELD Recliner,,,,,,,"Right Outboard [-VX], [JTD], [LAX]",discontinued,,,
1,5NJ24YSAAA,SHIELD Recliner,,,,,,,"Right Outboard [-X9], [JTD], [LAX]",discontinued,,,
1,5NJ25DX9AA,SHIELD Recliner,,,,,,,"Left Inboard [-KX], [JTD]Left Inboard [-RX], [JTD]Left Inboard [-VX], [JTD]Left Inboard [-X9], [JTD]...View More",available,27.75,24.23,/parts/mopar-shield-recliner~5nj25dx9aa.html
1,5NJ30DX9AA,SHIELD Recliner,,,,,,,"Right Inboard [-KX], [JTD], [LAX]Right Inboard [-KX], [JTD], [LAX], [XSQ]Right Inboard [-RX], [JTD], [LAX]Right Inboard [-RX], [JTD], [LAX], [XSQ]Right Inboard [-VX], [JTD], [LAX]Right Inboard [-VX], [JTD], [LAX], [XSQ]Right Inboard [-X9], [JTD], [LAX]Right Inboard [-X9], [JTD], [LAX], [XSQ]...View More",available,27.75,24.23,/parts/mopar-shield-recliner~5nj30dx9aa.html
1,5NJ31DX9AA,SHIELD Recliner,,,,,,,"Left Outboard [-KX], [JTD]Left Outboard [-KX], [JTD], [XSQ]Left Outboard [-RX], [JTD]Left Outboard [-RX], [JTD], [XSQ]Left Outboard [-VX], [JTD]Left Outboard [-VX], [JTD], [XSQ]Left Outboard [-X9], [JTD]Left Outboard [-X9], [JTD], [XSQ]...View More",available,27.75,24.23,/parts/mopar-shield-recliner~5nj31dx9aa.html
1,5NJ33HL1AA,SHIELD Recliner,,,,,,,"Left Inboard [-VX], [JTD], [XSQ]",discontinued,,,
1,5NJ33LK5AA,SHIELD Recliner,,,,,,,"Left Inboard [-KX], [JTD], [XSQ]",discontinued,,,/parts/mopar-recliner~5nj33lk5aa.html
1,5NJ33XR4AA,SHIELD Recliner,,,,,,,"Left Inboard [-RX], [JTD], [XSQ]",discontinued,,,/parts/mopar-recliner~5nj33xr4aa.html
1,5NJ33YSAAA,SHIELD Recliner,,,,,,,"Left Inboard [-X9], [JTD], [XSQ]",discontinued,,,
3,68210980AA,CABLE Seat Back Release Recliner,,,,,,,,available,137,92.14,/parts/mopar-cable-seat-back-release~68210980aa.html
4,5NJ29DX9AA,SHIELD Seat,,,,,,,"Left Inboard [-KX], [JTD]Left Inboard [-KX], [JTD], [XSQ]Left Inboard [-RX], [JTD]Left Inboard [-RX], [JTD], [XSQ]Left Inboard [-VX], [JTD]Left Inboard [-VX], [JTD], [XSQ]Left Inboard [-X9], [JTD]Left Inboard [-X9], [JTD], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj29dx9aa.html
4,5NJ34DX9AA,SHIELD Seat,,,,,,,"Right Outboard [-KX], [JTD], [LAX]Right Outboard [-KX], [JTD], [LAX], [XSQ]Right Outboard [-RX], [JTD], [LAX]Right Outboard [-RX], [JTD], [LAX], [XSQ]Right Outboard [-VX], [JTD], [LAX]Right Outboard [-VX], [JTD], [LAX], [XSQ]Right Outboard [-X9], [JTD], [LAX]Right Outboard [-X9], [JTD], [LAX], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj34dx9aa.html
4,5NJ35DX9AA,SHIELD Seat,,,,,,,"Left Outboard [-KX], [JTD]Left Outboard [-KX], [JTD], [XSQ]Left Outboard [-RX], [JTD]Left Outboard [-RX], [JTD], [XSQ]Left Outboard [-VX], [JTD]Left Outboard [-VX], [JTD], [XSQ]Left Outboard [-X9], [JTD]Left Outboard [-X9], [JTD], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj35dx9aa.html
6,68210981AA,CABLE Seat Adjuster Height Adjustment,,,,,,,,available,169,109.63,/parts/mopar-cable-seat-adjuster~68210981aa.html
7,68206493AA,MOTOR Power Seat,,,,3,1,,"Right or Left [JTD]Right or Left [JTD], [LAX]Right or Left [JTD], [LAX], [XSQ]Right or Left [JTD], [XSQ]...View More",available,224,187.88,/parts/mopar-motor-power-seat~68206493aa.html
8,68206488AA,BRACKET Switch,,,,,,,"Right [JTD], [LAX]Right [JTD], [LAX], [XSQ]",discontinued,,,
9,68210407AA,RISER Seat,,,,,,,"Left [JTD]Left [JTD], [LAX]Left [JTD], [LAX], [XSQ]Left [JTD], [XSQ]...View More",unavailable,779,664.62,/parts/mopar-riser-seat~68210407aa.html
10,68206494AA,CABLE Adjuster Fore and Aft,,,,,,,Right or LeftRight or Left [JTD],available,48,40.78,/parts/mopar-cable-adjuster~68206494aa.html
11,68206560AA,ADJUSTER Power Seat,,,,,,,"Right [JTD], [LAX]Right [JTD], [LAX], [XSQ]",available,2510,1655.5,/parts/mopar-adjuster-power-seat~68206560aa.html
