ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5LS91DX9AA,CONSOLE Floor,,,,,,,,discontinued,,,/parts/mopar-console-floor~5ls91dx9aa.html
2,1WU68DX9AA,PANEL Instrument Lower Right,,,,,,1WU68DX9AC,"[-X9], [JAB]",available,520,355.68,/parts/mopar-bezel-instrument-lower~1wu68dx9aa.html
2,1WU68LK5AA,PANEL Instrument Lower Right,,,,,,1WU68DX9AC,"[-KX], [JAB]",available,520,355.68,/parts/mopar-bezel-instrument-lower~1wu68lk5aa.html
2,1WU68LRRAA,PANEL Instrument Lower Right,,,,,,1WU68DX9AC,"[-RX], [JAB]",available,520,355.68,/parts/mopar-bezel-instrument-lower~1wu68lrraa.html
2,5LV74DX9AA,PANEL Instrument Lower Right,,,,,,5LV74DX9AC,"[-X9], [JAC]",available,520,355.68,/parts/mopar-bezel-instrument-lower~5lv74dx9aa.html
2,5LV74LV5AA,PANEL Instrument Lower Right,,,,,,5LV74LV5AC,"[-VX], [JAC]",available,520,355.68,/parts/mopar-bezel-instrument-lower~5lv74lv5aa.html
3,1WU69DX9AA,PANEL Instrument Lower Left,,,,,,,"[-X9], [JAB]",available,485,324.47,/parts/mopar-bezel-instrument-lower~1wu69dx9aa.html
3,1WU69LK5AA,PANEL Instrument Lower Left,,,,,,1WU69DX9AA,"[-KX], [JAB]",available,485,324.47,/parts/mopar-bezel-instrument-lower~1wu69lk5aa.html
3,1WU69LRRAA,PANEL Instrument Lower Left,,,,,,1WU69DX9AA,"[-RX], [JAB]",available,485,324.47,/parts/mopar-bezel-instrument-lower~1wu69lrraa.html
3,5LV75DX9AA,PANEL Instrument Lower Left,,,,,,,"[-X9], [JAC]",available,485,324.47,/parts/mopar-bezel-instrument-lower~5lv75dx9aa.html
3,5LV75LV5AA,PANEL Instrument Lower Left,,,,,,,"[-VX], [JAC]",available,485,324.47,/parts/mopar-bezel-instrument-lower~5lv75lv5aa.html
4,1WT42DX9AA,PANEL Bulkhead Trim,,,,,,1WT42YSAAD,"[-KX], [CMH][-RX], [CMH][-X9], [CMH]",available,2260,1531.15,/parts/mopar-console-bulkhead-trim~1wt42dx9aa.html
4,5LH98DX9AA,PANEL Bulkhead Trim,,,,,,5LH98YSAAE,"[-X9], [CM5]",available,2970,2011.4,/parts/mopar-console-bulkhead-trim~5lh98dx9aa.html
4,5LH98LV5AA,PANEL Bulkhead Trim,,,,,,5LH981VVAE,"[-VX], [CM5]",available,2840,1921,/parts/mopar-console-bulkhead-trim~5lh98lv5aa.html
5,6105041AA,BOLT Hex Flange Head M6X1.00X40.00,,,,2,1,,,available,4.3,2.97,/parts/mopar-bolt-hex-flange-head~6105041aa.html
6,5038653AA,BOOT Gearshift,,,,,,,,discontinued,,,/parts/mopar-boot-gearshift~5038653aa.html
7,1WT17LK5AB,BEZEL Console Shifter,,,,,,,"[-KX], [JAB]",discontinued,,,
7,1WT17XR4AB,BEZEL Console Shifter,,,,,,,"[-RX], [JAB]",discontinued,,,
7,1WT17YSAAB,BEZEL Console Shifter,,,,,,,"[-X9], [JAB]",discontinued,,,
7,1YS01HL1AB,BEZEL Console Shifter,,,,,,1YS01HL1AD,"[-VX], [JAB]",available,1575,1038.4,/parts/mopar-housing-console-shifter~1ys01hl1ab.html
7,1YS01YSAAB,BEZEL Console Shifter,,,,,,1YS01YSAAD,"[-X9], [JAC]",available,1215,800.8,/parts/mopar-housing-console-shifter~1ys01ysaab.html
8,1WX18LC6AA,HANDLE Grab,,,,,,1WX18LC6AB,,available,245,203.63,/parts/mopar-handle-grab~1wx18lc6aa.html
9,1YD18DX9AA,COVER Instrument Panel,,,,,,1YD18DX9AB,Right [-X9],available,257,168.75,/parts/mopar-bezel-instrument-panel~1yd18dx9aa.html
10,1YD17LV5AA,COVER Instrument Panel,,,,,,1YD17LV5AD,Left [-VX],available,187,126.34,/parts/mopar-bezel-instrument-panel~1yd17lv5aa.html
11,6101945,SCREW Hex Flange Head M4.2X1.70X15.00,,,,2,1,,,available,2.95,1.98,/parts/mopar-screw-hex-flange-head~6101945.html
12,68165468AA,BRACKET Grab Handle,,,,,,68165468AB,,available,77.75,63.28,/parts/mopar-handle-grab-handle~68165468aa.html
13,68174055AB,BRACKET Grab Handle,,,,,,,,available,26.95,23.53,/parts/mopar-bracket-grab-handle~68174055ab.html
14,68186730AA,BRACKET Floor Console,,,,,,68186730AB,,available,77.7,54.29,/parts/mopar-bracket-floor-console~68186730aa.html
15,68202665AA,BIN Storage,,,,,,,,available,111,74.34,/parts/mopar-bin-storage~68202665aa.html
,4641780,STRAP Tie,,,,,,,,available,0.45,0.29,/parts/mopar-strap-tie~4641780.html
