ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4891731AA,VALVE Linear Purge,,,,,,4891731AC,,available,90.2,60.86,/parts/mopar-valve-linear-purge~4891731aa.html
2,5030712AE,TUBE Fuel Vapor,,,,,,5030712AF,,available,36,30.29,/parts/mopar-tube-fuel-vapor~5030712ae.html
3,5290153AA,TUBE Leak Detection Pump Vacuum Supply,,,,,,,,discontinued,,,/parts/mopar-harness-leak-detection-pump-vacuum~5290153aa.html
4,5030835AB,HARNESS Engine to Purge Solenoid,,,,,,5030835AC,,available,29.25,23.88,/parts/mopar-harness-engine-to-purge-solenoid~5030835ab.html
