ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,RL037711AF,HEAD Cylinder With Valves/Valvetrain,,2013,"SRT, SRT GTS",10 Cyl 8.4L,2,1,,5037711AF,Complete New Part For Core Return,available,2510,1721.65,,42.60 Pounds,/parts/mopar-head-cylinder~rl037711af.html
2,6510385AA,BOLT Hex Flange Head M11x1.50x110.00,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,24,1,,6509080AA,,available,12.05,10.14,4.6 x 0.5 x 0.4 inches,0.60 Pounds,/parts/mopar-bolt-hex-flange-head~6510385aa.html
3,6509081AA,BOLT Hex Head Locking M6x1.00x30.00,,"2013-2017, 2008-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,16,1,,,,available,3.45,2.62,1.0 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-bolt-hex-head-locking~6509081aa.html
4,53010515AA,LOCK Valve Spring Retainer,,"2013-2017, 2008-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,40,1,,,,available,4.7,3.2,0.5 x 0.6 x 0.6 inches,0.40 Pounds,/parts/mopar-retainer-valve-spring-retainer~53010515aa.html
5,53021676AB,RETAINER Valve Spring,,"2013-2017, 2008-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,20,1,,,,available,6.5,4.49,1.1 x 1.1 x 0.6 inches,0.60 Pounds,/parts/mopar-retainer-valve-spring~53021676ab.html
6,5037720AA,SPRING Valve,,"2013, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,20,1,5038762AA,,,available,15.05,5.4,2.2 x 1.3 x 1.3 inches,0.60 Pounds,/parts/mopar-spring-valve~5037720aa.html
7,5037847AA,SEAL Valve Guide,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,20,1,,,,available,15.55,10.72,2.1 x 2.1 x 1.2 inches,0.50 Pounds,/parts/mopar-seal-valve-guide~5037847aa.html
9,5037719AC,VALVE Exhaust Standard,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,10,1,,"5037719AA, 5037719AB",,available,81.95,66.66,5.8 x 1.8 x 1.8 inches,0.60 Pounds,/parts/mopar-valve-exhaust~5037719ac.html
10,5037718AA,VALVE Intake Standard,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,10,1,,,,available,139,65.34,5.7 x 2.3 x 2.3 inches,0.70 Pounds,/parts/mopar-valve-intake~5037718aa.html
11,5045440AA,GASKET Cylinder Head,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,Right Side,available,155,121.5,9.5 x 12.5 x 1.1 inches,1.50 Pounds,/parts/mopar-gasket-cylinder-head~5045440aa.html
