ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4763758AB,MANIFOLD Intake,,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,32.2 x 23.3 x 9.7 inches,40.10 Pounds,/parts/mopar-manifold-intake~4763758ab.html
2,6034166,PLUG Cylinder Block Oil Hole,,1992-2003,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",,,,J0444660,,discontinued,,,0.7 x 0.7 x 0.4 inches,0.40 Pounds,/parts/mopar-plug-cylinder-block-oil-hole~6034166.html
3,6035666,SCREW Hex Flange Head .25-20x1.00,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",20,1,154777,,,available,14.2,9.9,1.2 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-bolt~6035666.html
4,5245194AB,GASKET Intake Manifold,,,,,2,,,,,discontinued,,,,,
5,5004014AA,GASKET Exhaust Manifold,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,"4848339, 4848339AB",,discontinued,,,32.6 x 5.1 x 0.1 inches,0.60 Pounds,/parts/mopar-manifold-exhaust-manifold~5004014aa.html
6,4848342,MANIFOLD Exhaust,Right,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,26.0 x 13.7 x 8.4 inches,8.80 Pounds,/parts/mopar-manifold-exhaust~4848342.html
7,6034595,WASHER Coned .340 x .750 x .180,,"2008-2010, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",20,1,,,,available,8.3,5.78,0.8 x 0.8 x 0.2 inches,0.40 Pounds,/parts/mopar-washer-conical~6034595.html
8,154881AA,BOLT Hex Head,,1998-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",14,1,,,,available,25.19,19.49,1.4 x 0.6 x 0.5 inches,0.60 Pounds,/parts/mopar-bolt~154881aa.html
9,6036066AA,STUD,,1998-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",6,1,,,,available,10.34,8.12,2.3 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-stud~6036066aa.html
10,5004005AB,SHIELD Exhaust Manifold,,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,22.2 x 5.2 x 10.1 inches,1.70 Pounds,/parts/mopar-shield-exhaust-manifold~5004005ab.html
11,5245585,SHIELD Crank Position Sensor,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,3.7 x 2.8 x 2.2 inches,0.50 Pounds,/parts/mopar-shield-crank-position-sensor~5245585.html
12,6034856,NUT AND WASHER Hex Nut-E Teeth Washer .312-24,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",6,1,,,,available,15.34,12.05,0.8 x 0.8 x 0.4 inches,0.60 Pounds,/parts/mopar-nut~6034856.html
13,4763414,PLUG Cylinder Block Oil Hole,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,1.5 x 1.5 x 0.2 inches,0.80 Pounds,/parts/mopar-plug-cylinder-block-oil-hole~4763414.html
14,5245193,VALVE Shrader,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,4.9 x 5.8 x 1.0 inches,0.40 Pounds,/parts/mopar-valve-shrader~5245193.html
