ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4642750,"SUPPORT, Brake Pedal",,,,,,,,discontinued,,,/parts/mopar-bracket-brake-pedal~4642750.html
3,6100045,NUT,,,,,,,,discontinued,,,/parts/mopar-nut-hex~6100045.html
4,6101452,"SCREW, Brake Pedal Bracket to Dash",,,,2,1,,,available,8.1,5.65,/parts/mopar-bolt-hex-head~6101452.html
5,6101445,NUT & WASHER ASSEMBLY,,,,4,1,6102440AA,,available,11.3,7.86,/parts/mopar-nut-hex~6101445.html
6,4019681,"SHAFT, Brake and Clutch Pedal Mounting",,,,,,,,discontinued,,,
7,2467770,"BUSHING, Brake Pedal",,,,2,1,,,discontinued,,,/parts/mopar-bushing-pedal-shaft~2467770.html
9,6500197,"NUT, Shaft",,,,,,,,discontinued,,,/parts/mopar-nut~6500197.html
10,4642746,"PEDAL, Brake",,,,,,,,discontinued,,,/parts/mopar-arm-brk-ped~4642746.html
11,4535003,"STRIKER, Stop Lamp Switch",,,,,,,,discontinued,,,
12,4723478,"PAD, Brake Pedal",,,,,,,,discontinued,,,/parts/mopar-pad-pedal~4723478.html
14,4294036,"CLIP, M/Cylinder Push Rod to Pedal",,,,,,4581512AA,,available,2.45,1.69,/parts/mopar-clip-master-cylinder-push-rod-pi~4294036.html
16,6030373,"RETAINER, Snap Ring Brake Pedal Shaft",,,,,,,,discontinued,,,/parts/mopar-snap-ring-clutch-pedal-shaft~6030373.html
,4897163AA,"KNOB, Pedal Adjusting",,,,,,,,discontinued,,,/parts/mopar-knob-brake-and-clutch~4897163aa.html
,6502690,"NUT, Stricker Mounting",,,,,,,,discontinued,,,/parts/mopar-nut-plastic-inserted-self-lock~6502690.html
