ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5037344AA,THERMOSTAT 185 Degrees,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,558,380.76,5.4 x 5.4 x 3.2 inches,0.80 Pounds,/parts/mopar-thrmostat~5037344aa.html
2,5037173AA,GASKET Thermostat,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,39.7,27.61,5.3 x 5.1 x 0.3 inches,0.40 Pounds,/parts/mopar-gasket-thermostat~5037173aa.html
3,5037174AB,HOUSING Thermostat,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,5045558AA,,,available,582,381.7,8.3 x 8.2 x 4.1 inches,0.80 Pounds,/parts/mopar-housing-thermostat~5037174ab.html
4,55035944AB,NIPPLE Heater Inlet,,2001-2003,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,2.6 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-nipple-heater-inlet~55035944ab.html
6,5264985AA,HOSE Radiator Inlet,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,available,59.35,50.27,19.2 x 10.0 x 4.3 inches,1.80 Pounds,/parts/mopar-hose-radiator-inlet~5264985aa.html
7,52006750,CLAMP Radiator,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,55111033AA,,,available,9.1,6.35,2.9 x 2.2 x 0.6 inches,0.50 Pounds,/parts/mopar-clamp-radiator~52006750.html
8,6101308,NUT U M6x1.00,,"2013-2014, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,6.2,4.19,1.2 x 0.8 x 0.7 inches,0.40 Pounds,/parts/mopar-nut-u~6101308.html
9,5264986AA,HOSE Radiator Outlet,,,,,,,,,,discontinued,,,,,
10,5264994AB,RADIATOR Engine Cooling,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,35.4 x 19.4 x 7.7 inches,9.10 Pounds,/parts/mopar-radiator-engine-cooling~5264994ab.html
14,4809071,ISOLATOR Radiator Lower,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,4809071AB,,,available,9.9,8.91,1.7 x 1.7 x 1.0 inches,0.40 Pounds,/parts/mopar-isolator-radiator~4809071.html
