ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,6101445,NUT,,"2008-2009, 1992-2003","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,6102440AA,,,available,11.3,7.86,1.3 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex~6101445.html
2,4643130,"ARM, Wiper",Left,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,18.9 x 3.1 x 1.4 inches,1.10 Pounds,/parts/mopar-arm-windshield-wiper~4643130.html
2,4643131,"ARM, Wiper",Right,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,1.00 Pounds,/parts/mopar-arm-windshield-wiper~4643131.html
3,4643065,"MOTOR, Wiper",Right,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,10.6 x 6.6 x 6.3 inches,5.10 Pounds,/parts/mopar-motor-windshield-wiper~4643065.html
3,4708171,"MOTOR, Wiper",Left,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,10.4 x 6.4 x 6.6 inches,3.90 Pounds,/parts/mopar-motor-windshield-wiper~4708171.html
4,6100568,"SCREW, Motor",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,6,1,,,,available,9.3,6.47,1.2 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-screw-implement-attaching~6100568.html
5,4389109,"CAP, Reservoir",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,6.2 x 2.3 x 0.4 inches,0.70 Pounds,/parts/mopar-cap-w-washer-reservoir~4389109.html
6,6100044,NUT,,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,3,1,,,,discontinued,,,0.4 x 0.4 x 0.3 inches,0.50 Pounds,/parts/mopar-nut-hex~6100044.html
7,4643159,"RESERVOIR ASSY, Washer",,,,,,,,,,discontinued,,,,,
8,4708071,"PUMP, Washer, w/Seal",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.60 Pounds,/parts/mopar-pump-w-s-washer-black~4708071.html
9,4439003,"HOSE, Washer",,,,,,,,,,discontinued,,,,,
10,4643877,"CONNECTOR, In-Line",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,1.0 x 0.2 x 0.2 inches,0.50 Pounds,/parts/mopar-connector-washer-hose~4643877.html
12,4708009,"SEAL, Motor",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,5.8 x 3.8 x 2.7 inches,0.50 Pounds,/parts/mopar-seal-wiper-motor~4708009.html
13,WBF00016AA,"BLADE, Wiper (15 3/4"") 400mm",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,WBF00016AB,,Mopar Alternative Flat Wiper Blade,available,21,15.17,20.4 x 2.6 x 1.6 inches,0.70 Pounds,/parts/mopar-blade-front-wiper~wbf00016aa.html
13,WB000016AE,"BLADE, Wiper (15 3/4"") 400mm",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,1BP00671AA,,Mopar V-Line Alternative Part,available,10.35,7.22,0.9 x 2.1 x 16.2 inches,0.60 Pounds,/parts/mopar-blade-wiper~wb000016ae.html
13,4642532,"BLADE, Wiper (15 3/4"") 400mm",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,11.3 x 2.6 x 1.5 inches,0.70 Pounds,/parts/mopar-blade-wiper~4642532.html
14,3431975,"FILTER, Washer Pump",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-filter-washer-pump~3431975.html
15,4848291,"CONTROLLER, Windshield Wiper w/o Bracket",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,5.5 x 5.0 x 3.2 inches,1.00 Pounds,/parts/mopar-switch-wiper~4848291.html
