ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5038578AD,COVER Cylinder Head,,,,,,5038578AE,,available,259,214.88,/parts/mopar-cover-cylinder-head~5038578ad.html
2,68040135AA,BALL STUD Engine Cover Attach,,,,2,1,,,available,11.05,7.63,/parts/mopar-ball-stud-engine-cover-attach~68040135aa.html
4,5037827AA,GASKET Cylinder head Cover,,,,,,,,discontinued,,,/parts/mopar-gasket-cylinder-head-cover~5037827aa.html
5,6507894AA,BOLT 6 Lobe Recessed Head M6X1.00X18.00,,,,6,1,,,discontinued,,,/parts/mopar-bolt-6-lobe-recessed-head~6507894aa.html
6,5038579AD,COVER Cylinder Head,,,,,,5038579AF,,available,408,272.06,/parts/mopar-cover-cylinder-head~5038579ad.html
7,5037665AC,CAP Oil Filler,,,,,,,,available,16.3,12.64,/parts/mopar-cap-oil-filler~5037665ac.html
9,68040135AA,BALL STUD Engine Cover Attach,,,,2,1,,,available,11.05,7.63,/parts/mopar-ball-stud-engine-cover-attach~68040135aa.html
11,5037827AA,GASKET Cylinder head Cover,,,,,,,,discontinued,,,/parts/mopar-gasket-cylinder-head-cover~5037827aa.html
12,6507894AA,BOLT 6 Lobe Recessed Head M6X1.00X18.00,,,,6,1,,,discontinued,,,/parts/mopar-bolt-6-lobe-recessed-head~6507894aa.html
13,6508448AA,BOLT AND CONED WASHER Hex Head M6X1.00X25.00,,,,21,1,,,available,5.2,3.55,/parts/mopar-bolt-hex-head~6508448aa.html
14,6510746AA,STUD Double Ended M6X1.00X57.20,,,,2,1,,,available,27.25,21.96,/parts/mopar-stud-double-ended~6510746aa.html
