ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5181465AA,WHEEL Aluminum,,,,2,1,,Front [WP4],discontinued,,,/parts/mopar-wheel-aluminum~5181465aa.html
1,1JJ57DX8AA,WHEEL Aluminum,,,,2,1,,Front [WP1][TN1]Front [WP1][TXM],discontinued,,,/parts/mopar-wheel-aluminum~1jj57dx8aa.html
1,1JJ57LRNAA,WHEEL Aluminum,,,,2,1,,Front [WP1][TN1][AC3],discontinued,,,/parts/mopar-wheel-aluminum~1jj57lrnaa.html
1,1JJ59DX8AA,WHEEL Aluminum,,,,2,1,,Rear [WP1][TN1]Rear [WP1][TXM],discontinued,,,/parts/mopar-wheel-aluminum~1jj59dx8aa.html
1,1JJ59LRNAA,WHEEL Aluminum,,,,2,1,,Rear [WP1][TN1][AC3],discontinued,,,/parts/mopar-wheel-aluminum~1jj59lrnaa.html
1,1TH18GD3AA,WHEEL Aluminum,,,,2,1,,Rear [WPE],available,1370,897.6,/parts/mopar-wheel-aluminum~1th18gd3aa.html
1,5181333AA,WHEEL Aluminum,,,,2,1,,Front [WPS],available,1240,804.1,/parts/mopar-wheel-aluminum~5181333aa.html
1,5181334AA,WHEEL Aluminum,,,,2,1,,Rear [WPS],available,1280,833.8,/parts/mopar-wheel-aluminum~5181334aa.html
1,5181466AA,WHEEL Aluminum,,,,2,1,,Rear [WP4],discontinued,,,/parts/mopar-wheel-aluminum~5181466aa.html
1,5290866AC,WHEEL Aluminum,,,,2,1,,Front [WP6],available,950,775.5,/parts/mopar-wheel-aluminum~5290866ac.html
1,5290868AC,WHEEL Aluminum,,,,2,1,,Rear [WP6],available,1260,1028.5,/parts/mopar-wheel-aluminum~5290868ac.html
2,6036310AA,NUT Wheel .50x20 Chrome,,,,24,1,6036747AA,,available,16.45,8.91,/parts/mopar-nut-wheel~6036310aa.html
5,TW94XZAAA,CAP Wheel Center,,,,4,1,,,available,90.7,59.61,/parts/mopar-cap-wheel-center~tw94xzaaa.html
,52088961AA,NUT Tire Pressure Sensor,,,,2,1,,,available,15.85,11.07,/parts/mopar-nut-tire-pressure-sensor~52088961aa.html
,52088990AC,SENSOR Tire Pressure Valve stem,,,,2,1,68406527AA,,available,102,68.4,/parts/mopar-sensor-tire-pressure~52088990ac.html
