ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5NV04RXFAE,SCREEN Cowl Top,,,,,,,,available,678,462.84,/parts/mopar-panel-cowl-top~5nv04rxfae.html
2,6036445AA,SCREW .164-18x1.00,,,,6,1,6036789AA,,available,5.65,3.9,/parts/mopar-screw~6036445aa.html
3,68209831AA,SEAL Windshield,,,,,,,,available,285,189.5,/parts/mopar-seal-windshield~68209831aa.html
5,68141076AC,BRACE Engine Box Reinforcement,,,,,,,,available,1315,885.92,/parts/mopar-brace-engine-box-reinforcement~68141076ac.html
6,68141162AD,PANEL Dash,,,,,,,,available,6725,4438.5,/parts/mopar-panel-dash~68141162ad.html
7,5029189AA,BRACKET Dash,Left,,,,,,,discontinued,,,/parts/mopar-bracket-dash~5029189aa.html
8,6101326,BOLT AND CONED WASHER Hex Head M8X1.25X80.00,,,,4,1,,,available,3.4,2.27,/parts/mopar-bolt-hex-head~6101326.html
9,68147026AB,SEAL DASH PANEL,,,,,,,,available,9.7,6.76,/parts/mopar-seal-dash-panel~68147026ab.html
10,68147023AB,SEAL Foam,Left,,,,,,,available,36,25.11,/parts/mopar-seal-foam~68147023ab.html
11,68147025AD,SEAL Foam,Left,,,,,,,discontinued,,,/parts/mopar-seal-foam~68147025ad.html
,68204735AB,INSULATION Foil Backed Seal,Left,,,,,,,available,15.6,10.89,/parts/mopar-isolator-foil-backed-seal~68204735ab.html
