ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68253195AA,PANEL Side Sill,,,,,,,"Left [X8T], [MYH]",discontinued,,,/parts/mopar-panel-side-sill~68253195aa.html
1,68195687AE,PANEL Side Sill,,,,,,,Left [X8T],discontinued,,,/parts/mopar-panel-side-sill~68195687ae.html
1,68253194AA,PANEL Side Sill,,,,,,,"Right [X8T], [MYH]",discontinued,,,/parts/mopar-panel-side-sill~68253194aa.html
2,6034355,SCREW Hex Flange Head .25-14x.875,,,,14,1,,,available,5.85,4.02,/parts/mopar-screw-hex-flange-head~6034355.html
3,6035625,SCREW Tapping .190-16X.750,,,,3,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
4,5SR72XXXAA,EXHAUST TIP Side Sill,,,,,,,Right [AZA],discontinued,,,/parts/mopar-exhaust-side-sill~5sr72xxxaa.html
4,5SR73XXXAA,EXHAUST TIP Side Sill,,,,,,,Left [AZA],discontinued,,,/parts/mopar-exhaust-side-sill~5sr73xxxaa.html
4,5SR72AAAAA,EXHAUST TIP Side Sill,Right,,,,,,,discontinued,,,/parts/mopar-exhaust-side-sill~5sr72aaaaa.html
5,68160491AC,GRILLE Fender,Left,,,,,,,available,62.6,52.77,/parts/mopar-grille-fender~68160491ac.html
6,5029319AD,SHIELD Heat,Left,,,,,,,available,72.35,59.46,/parts/mopar-shield-heat~5029319ad.html
7,6034645,RIVET .25 Grip-.06-.25,,,,2,1,,,available,12.7,8.8,/parts/mopar-retainer~6034645.html
8,68204725AB,PANEL Sill,Left,,,,,,,available,697,476.52,/parts/mopar-panel-sill~68204725ab.html
10,4865891AA,BRACKET Door Surround,,,,2,1,,,discontinued,,,/parts/mopar-bracket-door-surround~4865891aa.html
11,6035625,SCREW Tapping .190-16X.750,,,,3,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
