ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,V9900085,PUMP Water,,2001-2002,27; Base,6 Cyl 3.5L,,,68382487AA,,Value Line,available,247,163.13,8.1 x 5.7 x 5.3 inches,2.60 Pounds,/parts/mopar-pump-water~v9900085.html
1,4792195,PUMP Water,,2001-2002,Base; Base,6 Cyl 3.5L,,,,,,discontinued,,,5.9 x 5.7 x 5.0 inches,2.20 Pounds,/parts/mopar-pump-water~4792195.html
2,6101682,BOLT AND CONED WASHER Hex Head M6x1.0x20,,2001-2002,Base,6 Cyl 3.5L,5,1,,,,available,,14.51,1.0 x 0.5 x 0.5 inches,0.60 Pounds,/parts/mopar-bolt-hex-head~6101682.html
3,4659430AB,GASKET Water Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,15.75,11.01,1.1 x 4.3 x 4.3 inches,0.40 Pounds,/parts/mopar-seal-water-pump-to-front-cover~4659430ab.html
4,4592105,HOSE Heater Return,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,6.58,5.17,3.3 x 1.1 x 1.1 inches,0.70 Pounds,/parts/mopar-hose-heater-return~4592105.html
5,4401438,CLAMP Radiator,,2001-2002,Base,6 Cyl 3.5L,,,,4809394AB,,available,12.15,8.33,2.3 x 1.7 x 0.6 inches,0.50 Pounds,/parts/mopar-clamp-hose~4401438.html
