ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
3,5086368AD,PANEL Sill,Right,,,,,,,discontinued,,,/parts/mopar-panel-sill~5086368ad.html
4,6501067,PIN Push M6.3x20.5,,,,2,1,,,available,9.65,6.7,/parts/mopar-pin-push~6501067.html
6,6035625,SCREW,,,,8,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
8,5029719AA,ISOLATOR,Left,,,,,5029719AB,,available,51.1,35.71,/parts/mopar-isolator~5029719aa.html
10,6102126AA,NUT AND WASHER Hex M6x1.0,,,,4,1,,,available,10.65,7.4,/parts/mopar-nut-hex~6102126aa.html
11,6507453AA,BOLT AND RETAINER M6.35x12.70,,,,6,1,,,discontinued,,,/parts/mopar-bolt~6507453aa.html
13,6102132AA,SCREW Hex Head M6x1x20,,,,7,1,,,available,5.5,3.73,/parts/mopar-screw-hex-head~6102132aa.html
