ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4815893,"SPEAKER 3.5"" - I/P - Midline Audio System",,,,,2,,,,,discontinued,,,,,
2,4815360,SPEAKER Front Door,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,8.3 x 8.3 x 3.9 inches,2.40 Pounds,/parts/mopar-speaker-frt-door~4815360.html
3,6032615,SCREW,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,discontinued,,,0.8 x 0.4 x 0.4 inches,0.80 Pounds,/parts/mopar-screw~6032615.html
4,6029501,NUT Snap In .164,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,discontinued,,,,0.50 Pounds,/parts/mopar-nut-snap-in~6029501.html
5,82202700,PLAYER KIT CD Changer - 6 Disc,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,12.0 x 8.8 x 6.6 inches,6.10 Pounds,/parts/mopar-plyr-kit-cd-changer-6-disc~82202700.html
6,4865039AB,BRACKET CD Changer,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,3.0 x 0.9 x 0.6 inches,0.90 Pounds,/parts/mopar-bracket-cd-changer~4865039ab.html
8,4815506AE,SPEAKER Rear,,,,,,,,,,discontinued,,,,,
11,4815551AB,MODULE Radio Antenna,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,9.5 x 3.7 x 3.7 inches,1.40 Pounds,/parts/mopar-module-radio-antenna~4815551ab.html
12,4469334AC,STRAP Ground,,2001-2002,Base,6 Cyl 3.5L,,,,,Hood to Side Cowl,available,7.05,3.45,10.6 x 0.7 x 0.7 inches,0.60 Pounds,/parts/mopar-strap-ground~4469334ac.html
12,4815613AB,STRAP Ground,,2001-2002,Base,6 Cyl 3.5L,,,,,Transmission to Frame Rail,discontinued,,,13.3 x 0.8 x 0.3 inches,0.60 Pounds,/parts/mopar-strap-ground~4815613ab.html
12,4865280AA,STRAP Ground,,2001-2002,Base,6 Cyl 3.5L,,,,,Windshield Wiper Module to Windshield Surrond,available,2.27,1.78,27.3 x 1.1 x 0.7 inches,0.60 Pounds,/parts/mopar-strap-ground~4865280aa.html
14,4797433,MAGAZINE CD Changer,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.5 x 5.5 x 1.4 inches,0.90 Pounds,/parts/mopar-disc-kit-cd-changer~4797433.html
15,4815369,CABLE Antenna,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.4 x 10.1 x 1.1 inches,0.70 Pounds,/parts/mopar-cable-antenna~4815369.html
16,4815260AC,AMPLIFIER Radio,,,,,,,,,,discontinued,,,,,
,6101802,NUT,,2001-2002,Base,6 Cyl 3.5L,3,1,,"68242329AA, 6502691",,available,4.45,3.03,0.6 x 0.6 x 0.3 inches,0.50 Pounds,/parts/mopar-nut-hex~6101802.html
,6101447,NUT,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,available,8.55,5.94,0.8 x 0.8 x 0.6 inches,0.40 Pounds,/parts/mopar-nut~6101447.html
,6101445,NUT AND WASHER Hex Nut-Coned Washer M8 x 1.25,,2001-2002,Base,6 Cyl 3.5L,,,6102440AA,,,available,11.3,7.86,1.3 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex~6101445.html
,6101462,SCREW AND WASHER Hex Head M8x1.25x30,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,5.4,3.73,1.5 x 0.6 x 0.6 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6101462.html
,6035165,SCREW Tapping .19-16x.75,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.40 Pounds,/parts/mopar-screw-tapping~6035165.html
,4274258,TAPE Radio Connector Foam,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,6.2,4.19,7.6 x 3.9 x 0.7 inches,0.40 Pounds,/parts/mopar-insul-pkg-foam~4274258.html
