ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68159858AA,COLUMN Steering,,,,,,68159858AB,,available,482,322.24,/parts/mopar-column-steering~68159858aa.html
2,6506707AA,NUT AND WASHER Hex Lock Coned Washer M8x1.25,,,,2,1,,,available,4.9,3.32,/parts/mopar-nut-hex-lock-coned-washer~6506707aa.html
3,6035434,SCREW AND WASHER Tapping Pan Head .164-18X1.250,,,,2,1,68461920AA,,available,3.8,2.62,/parts/mopar-screw-tapping-pan-head~6035434.html
4,1WT40LV5AA,SHROUD Steering Column,,,,,,1WT40LV5AC,[-VX],available,49.3,34.37,/parts/mopar-shroud-steering-column~1wt40lv5aa.html
5,1UL89LV5AA,SHROUD Steering Column,,,,,,1UL89LV5AB,[-VX],available,46.8,32.62,/parts/mopar-shroud-steering-column~1ul89lv5aa.html
6,6102204AA,SCREW AND WASHER Hex Head M6X1.00X20.00,,,,2,1,,,available,8.75,7.57,/parts/mopar-screw-hex-head~6102204aa.html
7,5290070AF,SHAFT Steering column intermediate,,,,,,,,available,246,201.91,/parts/mopar-shaft-steering-column-intermediat~5290070af.html
8,4865588AC,SHAFT Steering column intermediate,,,,,,,,discontinued,,,/parts/mopar-shaft-steering-column-intermediat~4865588ac.html
9,5290187AA,BEARING Steering Column Shaft,,,,,,,,available,41.05,34.37,/parts/mopar-bearing-steering-column-shaft~5290187aa.html
10,6504926AA,SCREW Hex Flange Head M10x1.5x40,,,,,,,,available,5.15,3.5,/parts/mopar-screw-hex-flange-head~6504926aa.html
11,68183974AA,BRACKET Steering Column,,,,,,,,discontinued,,,
12,68183977AB,BRACKET Steering Column,,,,,,,,available,112,75.8,/parts/mopar-bracket-steering-column~68183977ab.html
