ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5035179AB,LAMP Tail,Left,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5035179AD,,,available,1545,1016.4,29.0 x 9.5 x 7.2 inches,5.40 Pounds,/parts/mopar-lamp-tail~5035179ab.html
2,153835,SCREW Round Washer Head Tapping .164-18X.625,,"2013-2017, 2004-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,4,2.74,0.9 x 0.7 x 0.3 inches,0.40 Pounds,/parts/mopar-screw-round-washer-head-tapping~153835.html
3,5035211AB,LAMP High Mounted Stop,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5035211AC,,,available,873,593.94,3.9 x 3.8 x 2.8 inches,0.70 Pounds,/parts/mopar-lamp-high-mounted-stop~5035211ab.html
4,68146207AA,LAMP License Plate,Left,"2016-2017, 2013-2014","SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,,available,65.85,55.28,3.8 x 2.6 x 1.9 inches,0.50 Pounds,/parts/mopar-lamp-license-plate~68146207aa.html
5,68141067AA,LAMP Backup and Fog,Left,2013-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,148,111.54,18.4 x 8.1 x 7.8 inches,2.60 Pounds,/parts/mopar-lamp-backup-and-fog~68141067aa.html
6,6510170AA,SCREW M4X1.46X10,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,4,1,,,,available,3.75,2.56,0.4 x 0.4 x 0.8 inches,0.40 Pounds,/parts/mopar-screw~6510170aa.html
7,6102244AA,NUT,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,4,1,,,,available,3.9,2.68,0.8 x 0.8 x 0.4 inches,0.50 Pounds,/parts/mopar-nut~6102244aa.html
8,153624,BULB W3W,,"2013-2017, 2009-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,9.95,6.93,0.3 x 0.4 x 0.9 inches,1.40 Pounds,/parts/mopar-bulb~153624.html
9,68141021AA,BEZEL Fascia,Left,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,68141021AB,,,available,28.25,19.69,6.6 x 3.3 x 1.8 inches,0.70 Pounds,/parts/mopar-reflector-fascia~68141021aa.html
10,6507357AA,NUT Wing M6x1,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,8,1,,,,available,13.75,9.55,1.4 x 1.4 x 1.2 inches,0.40 Pounds,/parts/mopar-nut-wing~6507357aa.html
