ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5290801AA,FILTER Fuel,,,,,,,,discontinued,,,
2,6101447,NUT,,,,,,,,available,8.55,5.94,/parts/mopar-nut~6101447.html
3,5290105AB,TUBE Fuel Vapor,,,,,,5290105AD,,available,547,373.92,/parts/mopar-tube-fuel-vapor~5290105ab.html
4,5290104AC,TUBE Fuel Supply,,,,,,,,discontinued,,,/parts/mopar-tube-fuel-supply~5290104ac.html
5,5290106AB,TUBE Vacuum,,,,,,,,discontinued,,,/parts/mopar-tube-vacuum~5290106ab.html
6,5278914AA,CLIP Fuel Bundle,,,,5,1,,,available,14.3,11.24,/parts/mopar-clip-fuel-bundle~5278914aa.html
7,5290103AB,TUBE Brake,,,,,,,,discontinued,,,/parts/mopar-tube-brake~5290103ab.html
9,5290153AA,TUBE Leak Detection Pump Vacuum Supply,,,,,,,,discontinued,,,/parts/mopar-harness-leak-detection-pump-vacuum~5290153aa.html
10,5290098AA,HARNESS Engine to Purge Solenoid,,,,,,,,discontinued,,,/parts/mopar-harness-engine-to-purge-solenoid~5290098aa.html
,5290282AB,BRACKET Fuel Line,,,,,,,,available,21.64,17,/parts/mopar-bracket-fuel-line~5290282ab.html
,5290283AA,CLIP Fuel Line,,,,,,,,available,5.1,4.01,/parts/mopar-clip-fuel-line~5290283aa.html
,5290151AA,SEPARATOR Fuel Vapor,,,,,,,,available,13.95,10.96,/parts/mopar-valve-fuel-vapor~5290151aa.html
