ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5037112AA,THROTTLE BODY,,,,,,,,discontinued,,,
2,4686360AB,SENSOR Throttle Position,,,,,,4686360AC,,available,248,166.94,/parts/mopar-sensor-throttle-position~4686360ab.html
3,5290098AA,HARNESS Engine to Purge Solenoid,,,,,,,,discontinued,,,/parts/mopar-harness-engine-to-purge-solenoid~5290098aa.html
6,6035666,SCREW Hex Flange Head .25-20x1.00,,,,3,1,154777,,available,14.2,9.9,/parts/mopar-bolt~6035666.html
9,5037285AA,BRACKET Accelerator Cable,,,,,,,,discontinued,,,
,5037288AA,CABLE Accelerator,,,,,,,,discontinued,,,/parts/mopar-cable-accelerator~5037288aa.html
,5037191AA,GASKET Throttle Body To Intake,,,,,,,,discontinued,,,/parts/mopar-gasket-throttle-body-to-intake~5037191aa.html
,5037342AB,HOSE Clean Air Tube to A.I.S. Motor,,,,,,,,discontinued,,,/parts/mopar-hose-clean-air-tube-to-a-i-s-mo~5037342ab.html
,4778637AB,MOTOR KIT A.I.S.,,,,,,,,discontinued,,,/parts/mopar-motor-a-i-s~4778637ab.html
,83503642,O RING Throttle Body,,,,,,,,discontinued,,,/parts/mopar-o-ring-throttle-body~83503642.html
,4287736,RETAINER Throttle Cable,,,,,,,,discontinued,,,/parts/mopar-retainer-throttle-cable~4287736.html
