ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5013140AA,"HOUSING Mirror, Primed",Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.1 x 7.1 x 4.7 inches,1.60 Pounds,/parts/mopar-housing-mirror-primed~5013140aa.html
1,5013141AA,"HOUSING Mirror, Primed",Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.2 x 7.2 x 4.6 inches,2.00 Pounds,/parts/mopar-housing-mirror-primed~5013141aa.html
2,5013111AA,MOTOR Mirror,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.9 x 7.9 x 2.0 inches,0.90 Pounds,/parts/mopar-motor-mirror~5013111aa.html
4,6504513,NUT AND WASHER Hex Nut-Coned Washer M6 x 1.00,,2001-2002,Base,6 Cyl 3.5L,6,1,,,,discontinued,,,0.7 x 0.7 x 0.4 inches,0.50 Pounds,/parts/mopar-nut-hex-nut-coned-washer~6504513.html
,5013106AA,GLASS Mirror Replacement,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.7 x 7.5 x 2.3 inches,0.90 Pounds,/parts/mopar-glass-kit-mirror-replacement~5013106aa.html
,5013105AA,GLASS Mirror Replacement,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,available,136,91.58,7.5 x 7.4 x 4.0 inches,0.90 Pounds,/parts/mopar-glass-kit-mirror-replacement~5013105aa.html
,4865311AA,SHIM Outside Mirror,,2001-2002,Base,6 Cyl 3.5L,6,1,,,,discontinued,,,,0.50 Pounds,/parts/mopar-shim-outside-mirror~4865311aa.html
