ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,1VX80DX8AA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PX8], [GTK]",available,1570,1035.1,/parts/mopar-mirror-outside-rearview~1vx80dx8aa.html
1,1VX80JSCAA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PSC], [GTK]",available,1570,1035.1,/parts/mopar-mirror-outside-rearview~1vx80jscaa.html
1,1VX80KBUAA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PBU], [GTK]",available,1570,1035.1,/parts/mopar-mirror-outside-rearview~1vx80kbuaa.html
1,1VX80KL4AA,MIRROR Outside Rearview,,,,,,,"Right [PL4], [GTK]",available,745,491.7,/parts/mopar-mirror-outside-rearview~1vx80kl4aa.html
1,1VX80LBDAA,MIRROR Outside Rearview,,,,,,,"Right [PBD], [GTK]",available,642,423.5,/parts/mopar-mirror-outside-rearview~1vx80lbdaa.html
1,1VX80LCCAA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PCC], [GTK]",available,1570,1063.33,/parts/mopar-mirror-outside-rearview~1vx80lccaa.html
1,1VX80LR7AA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PR7], [GTK]",available,1570,1035.1,/parts/mopar-mirror-outside-rearview~1vx80lr7aa.html
1,1VX80LRKAA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PRK], [GTK]",available,1570,1035.1,/parts/mopar-mirror-outside-rearview~1vx80lrkaa.html
1,1VX80MDRAA,MIRROR Outside Rearview,,,,,,,"Right [PDR], [GTK]",available,619,408.1,/parts/mopar-mirror-outside-rearview~1vx80mdraa.html
1,1VX80MG7AA,MIRROR Outside Rearview,,,,,,,"Right [PG7], [GTK]",available,619,408.1,/parts/mopar-mirror-outside-rearview~1vx80mg7aa.html
1,1VX80WYRAA,MIRROR Outside Rearview,,,,,,1VX80TZZAB,"Right [PYR], [GTK]",available,1570,1035.1,/parts/mopar-mirror-outside-rearview~1vx80wyraa.html
1,1VX81BWAAA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PWA], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81bwaaa.html
1,1VX81DX8AA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PX8], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81dx8aa.html
1,1VX81JSCAA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PSC], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81jscaa.html
1,1VX81KBUAA,MIRROR Outside Rearview,,,,,,,"Left [PBU], [GTK]",available,1160,764.5,/parts/mopar-mirror-outside-rearview~1vx81kbuaa.html
1,1VX81KL4AA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PL4], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81kl4aa.html
1,1VX81LBDAA,MIRROR Outside Rearview,,,,,,,"Left [PBD], [GTK]",available,1170,770,/parts/mopar-mirror-outside-rearview~1vx81lbdaa.html
1,1VX81LCCAA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PCC], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81lccaa.html
1,1VX81LR7AA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PR7], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81lr7aa.html
1,1VX81LRKAA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PRK], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81lrkaa.html
1,1VX81MDRAA,MIRROR Outside Rearview,,,,,,,"Left [PDR], [GTK]",available,1125,741.4,/parts/mopar-mirror-outside-rearview~1vx81mdraa.html
1,1VX81MG7AA,MIRROR Outside Rearview,,,,,,,"Left [PG7], [GTK]",available,1125,741.4,/parts/mopar-mirror-outside-rearview~1vx81mg7aa.html
1,1VX81WYRAA,MIRROR Outside Rearview,,,,,,1VX81TZZAB,"Left [PYR], [GTK]",available,1325,871.2,/parts/mopar-mirror-outside-rearview~1vx81wyraa.html
4,68227844AA,GLASS Mirror Replacement,,,,,,,Right [GTK],available,46.05,38.21,/parts/mopar-glass-mirror-replacement~68227844aa.html
4,68227845AA,GLASS Mirror Replacement,,,,,,,Left [GTK],available,49.7,41.47,/parts/mopar-glass-mirror-replacement~68227845aa.html
,68227847AA,GASKET Door Mirror,,,,,,,Left [GTK],available,27.45,17.82,/parts/mopar-gasket-door-mirror~68227847aa.html
,6508886AA,NUT,,,,3,1,,,available,,14.51,/parts/mopar-nut~6508886aa.html
