ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5290164AA,BLOCKER Fuel Tank,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,5.85,4.89,7.4 x 7.5 x 2.8 inches,1.20 Pounds,/parts/mopar-shield-fuel-tank~5290164aa.html
2,6504572,NUT AND WASHER Hex Nut-Coned Washer M8 x 1.25,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6502574,,discontinued,,,0.9 x 0.9 x 0.5 inches,0.60 Pounds,/parts/mopar-nut-hex-nut-coned-washer~6504572.html
3,5290089AB,STRAP Fuel Tank,,"2008, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5290089AC,,,discontinued,,,,0.70 Pounds,/parts/mopar-strap-fuel-tank~5290089ab.html
4,5290097AC,TANK Fuel,,2004-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,5290097AG,,,available,368,111.6,30.2 x 26.0 x 10.5 inches,18.00 Pounds,/parts/mopar-tank-fuel~5290097ac.html
6,5290256AB,SHIELD Fuel Tank Heat,,2004-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,Front,available,180,159.17,31.2 x 9.3 x 2.1 inches,1.10 Pounds,/parts/mopar-shield-fuel-tank-heat~5290256ab.html
,5029519AA,ISOLATOR FOAM,,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5029519AC,,,available,62,43.16,9.2 x 7.9 x 0.2 inches,0.40 Pounds,/parts/mopar-isolator-foam~5029519aa.html
,6104725AA,NUT,,"2013-2017, 2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,"68046022AA, 5096978AA",,available,6.15,4.25,0.9 x 0.9 x 0.5 inches,0.50 Pounds,/parts/mopar-nut-hex~6104725aa.html
,6100048,NUT Hex M6x1.00,,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,2,1,,,,available,10.45,7.28,0.7 x 0.7 x 0.8 inches,0.50 Pounds,/parts/mopar-nut-hex~6100048.html
,6034645,RIVET .25 Grip-.06-.25,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,12.7,8.8,3.1 x 0.6 x 0.3 inches,0.50 Pounds,/parts/mopar-retainer~6034645.html
,5290091AC,TUBE Fuel Supply,,,,,,,,,,discontinued,,,,,
,5290092AC,TUBE Fuel Vapor,,,,,,,,,,discontinued,,,,,
,5290093AC,TUBE Vacuum,,,,,,,,,,discontinued,,,,,
