ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,6032277,CLAMP Radiator,,,,2,1,55037660AA,,available,13.65,9.49,/parts/mopar-clamp-radiator~6032277.html
2,4763584,HOSE Coolant Reserve Tank,,,,,,,,discontinued,,,
3,4763585,HOSE Coolant Reserve Tank,,,,,,,,available,81.95,66.66,/parts/mopar-hose-coolant-reserve-tank~4763585.html
4,52006750,CLAMP Radiator,,,,2,1,55111033AA,,available,9.1,6.35,/parts/mopar-clamp-radiator~52006750.html
5,4709352,SHROUD Fan,,,,,,,,discontinued,,,
8,4855123,RADIATOR Engine Cooling,,,,,,,,discontinued,,,
11,34201358,NUT AND WASHER Hex Nut-Sealing Washer M6 x 1.00,,,,2,1,,,available,13.9,9.67,/parts/mopar-nut-hex-nut-sealing-washer~34201358.html
13,4848630,FAN MODULE Radiator Cooling,,,,,,,,discontinued,,,
14,34201358,NUT AND WASHER Hex Nut-Sealing Washer M6 x 1.00,,,,6,1,,,available,13.9,9.67,/parts/mopar-nut-hex-nut-sealing-washer~34201358.html
15,53041078,THERMOSTAT 195 Degrees,,,,,,53041078AC,,discontinued,,,/parts/mopar-thrmostat~53041078.html
19,4848199,RETAINER Radiator Closure,,,,2,1,,,discontinued,,,/parts/mopar-retainer-radiator-closure~4848199.html
20,4763564,SHIM,,,,,,,,discontinued,,,/parts/mopar-shim~4763564.html
21,4763565,SHIM,,,,,,,,discontinued,,,/parts/mopar-shim~4763565.html
,4709357,BRACKET Bulkhead,Left,,,,,,,discontinued,,,/parts/mopar-bracket-bulkhead~4709357.html
,4596198,CAP Pressurized Coolant,,,,,,,,available,37.85,26.45,/parts/mopar-cap-radiator~4596198.html
,4763839,GASKET Thermostat,,,,,,,,discontinued,,,
,4763779,HOUSING Thermostat,,,,,,,,discontinued,,,
,4266328,ISOLATOR Radiator Lower,,,,2,,,,discontinued,,,
,5245575,NIPPLE Heater Return,,,,,,,,discontinued,,,/parts/mopar-connector-heater-return~5245575.html
,4709366,SHIM Radiator,,,,,,,,discontinued,,,
