ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,status,msrp,sale_price,detail_url
1,4287736,"RETAINER, Cable",,,,,,,discontinued,,,/parts/mopar-retainer-throttle-cable~4287736.html
2,4642859,"PEDAL, Accelerator",,,,,,,discontinued,,,/parts/mopar-pedal-accelerator~4642859.html
3,6100516,NUT,,,,2,1,,available,,14.51,/parts/mopar-nut-hex-flange-lock~6100516.html
4,4201048,"SEAL, Accelerator Shaft Bracket",,,,,,,discontinued,,,/parts/mopar-seal-accelerator-shaft-bracket~4201048.html
