ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4626574,INPUT SHAFT PACKAGE Transaxle,,,,,,,,,,discontinued,,,,,
2,4626737,BEARING PACKAGE Input Shaft,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,144.01,113.17,3.2 x 3.0 x 1.7 inches,2.10 Pounds,/parts/mopar-brg-pkg-input-shaft~4626737.html
3,4626476,STOP RING Synchronizer,,"1999-2006, 1992-1997","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,available,72.51,56.99,4.9 x 4.3 x 2.0 inches,0.60 Pounds,/parts/mopar-clutch-synchronizer~4626476.html
4,4626736,BEARING PACKAGE Mainshaft,,,,,,,,,,discontinued,,,,,
5,4626487,SNAP RING,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,11.8,8.16,1.9 x 1.9 x 0.2 inches,0.40 Pounds,/parts/mopar-ring~4626487.html
6,4626474,STRUT Synchronizer,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,3,1,,,,discontinued,,,0.8 x 0.4 x 0.2 inches,0.40 Pounds,/parts/mopar-clutch-synchronizer~4626474.html
8,4626471,GEAR Third,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,5.0 x 4.5 x 3.4 inches,2.60 Pounds,/parts/mopar-gear-third~4626471.html
9,4626469,NEEDLE BEARING Third Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,39.3,27.32,3.2 x 3.1 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-2nd-3rd-gear~4626469.html
11,4626549,BEARING CONE Idler Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,37.2,25.8,3.3 x 3.0 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-idler-gear~4626549.html
12,4626467,MAINSHAFT Transmission,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,28.6 x 3.1 x 2.9 inches,13.00 Pounds,/parts/mopar-mainshaft~4626467.html
13,4626469,NEEDLE BEARING Third Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,39.3,27.32,3.2 x 3.1 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-2nd-3rd-gear~4626469.html
14,4626478,GEAR Second,,1992-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,5.9 x 5.7 x 2.8 inches,3.10 Pounds,/parts/mopar-gear-second~4626478.html
15,4626564,SNAP RING Mainshaft,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,23.45,16.25,2.8 x 2.7 x 0.1 inches,0.50 Pounds,/parts/mopar-ring-mainshaft~4626564.html
16,4626484,FRICTION CONE Second Gear Inner,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,available,20.25,15.92,3.3 x 3.0 x 1.6 inches,0.70 Pounds,/parts/mopar-cone-inner~4626484.html
17,4626485,FRICTION CONE Second Gear Inner,,,,,2,,,,,discontinued,,,,,
18,4626483,RING 1st and 2nd Speed Blocker,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,discontinued,,,7.2 x 5.5 x 2.2 inches,1.20 Pounds,/parts/mopar-stop-bmpr-1st-and-2nd-speed-blocker~4626483.html
19,4626481,KEY Synchronizer,,,,,3,,,,,discontinued,,,,,
21,4626536,SNAP RING,,"2013-2017, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,8.65,5.94,1.6 x 1.7 x 0.1 inches,0.50 Pounds,/parts/mopar-ring~4626536.html
22,4626487,SNAP RING,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,11.8,8.16,1.9 x 1.9 x 0.2 inches,0.40 Pounds,/parts/mopar-ring~4626487.html
23,4626488,NEEDLE BEARING First Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,50.4,35.01,3.2 x 3.1 x 1.6 inches,1.60 Pounds,/parts/mopar-bearing-first-gear~4626488.html
