ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5290211AC,PIPE Exhaust,,,,,,,,discontinued,,,
2,5290179AB,SPOUT Exhaust,,,,,,,,discontinued,,,
3,5290212AA,PIPE Exhaust,,,,,,,,discontinued,,,
4,4763667AC,ISOLATOR Exhaust,,,,2,,,,discontinued,,,
6,5290154AB,SUPPORT Exhaust Isolator,,,,4,1,,,available,7.7,6.35,/parts/mopar-support-exhaust-isolator~5290154ab.html
7,5290387AB,RESONATOR Exhaust,,,,2,1,,,discontinued,,,/parts/mopar-resonator-exhaust~5290387ab.html
8,4848935AA,CLAMP Exhaust,,,,2,1,,,available,34,23.77,/parts/mopar-clamp-exhaust~4848935aa.html
9,5290265AA,ISOLATOR Exhaust,,,,2,1,,,available,46.45,38.97,/parts/mopar-isolator-exhaust-support~5290265aa.html
11,5264999AC,CONVERTER Catalytic,,,,,,68269195AA,,available,3425,2309.4,/parts/mopar-converter-catalytic~5264999ac.html
12,5290111AA,CLAMP Exhaust Manifold,,,,2,1,,,discontinued,,,/parts/mopar-clamp-exhaust-manifold~5290111aa.html
13,56041706AA,SENSOR Oxygen,,,,2,1,,,available,231,153,/parts/mopar-sensor-oxygen~56041706aa.html
14,5264998AB,CONVERTER Catalytic,,,,,,,,discontinued,,,/parts/mopar-converter-catalytic~5264998ab.html
15,5290178AD,SPOUT Exhaust,,,,,,5290178AG,,available,667,566.58,/parts/mopar-spout-exhaust~5290178ad.html
