ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5290161AB,SHIELD Heat,,,,,,,Left Sill Inner,discontinued,,,
4,5290088AB,SHIELD Fuel Tank Heat,,,,,,,,discontinued,,,/parts/mopar-shield-fuel-tank-heat~5290088ab.html
8,5290149AC,SHIELD Heat,,,,,,,Left Torque Box,available,38.8,31.75,/parts/mopar-shield-heat~5290149ac.html
9,5290231AB,SHIELD Heat,Left,,,,,,,available,22.2,10.45,/parts/mopar-shield-heat~5290231ab.html
12,152493,NUT U nut 1` thread size,,,,4,1,,,available,3.55,2.45,/parts/mopar-nut~152493.html
,5290256AA,SHIELD Fuel Tank Heat,,,,,,,,discontinued,,,/parts/mopar-shield-fuel-tank-heat~5290256aa.html
,5290324AA,SHIELD Heat,,,,,,,Right Repair 8 Inch x 20 Inch,available,44.05,37.02,/parts/mopar-shield-exhaust~5290324aa.html
,5290325AA,SHIELD Heat,,,,,,,Left Repair 8 Inch x 20 Inch,available,47.55,40.74,/parts/mopar-shield-exhaust~5290325aa.html
,5290328AA,SHIELD Heat,,,,2,1,5290328AC,,available,6.15,5.13,/parts/mopar-shield-heat~5290328aa.html
,5290364AA,SHIELD Heat,,,,2,1,5290364AC,,available,7.8,5.13,/parts/mopar-shield-heat~5290364aa.html
