ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4865593AD,DOOR Front Paint as Required,Left,,,,,,,discontinued,,,/parts/mopar-door-front~4865593ad.html
2,4865581AC,FLAG Door,Left,,,,,4865581AF,,available,571,487.92,/parts/mopar-panel-door~4865581ac.html
3,5029069AB,PANEL Access,Left,,,,,,,discontinued,,,/parts/mopar-panel-access~5029069ab.html
4,6101455,SCREW AND WASHER Hex Head M6x1x20,,,,6,1,,,available,7.6,5.3,/parts/mopar-screw-hex-head~6101455.html
5,6101444,NUT AND WASHER Hex M6x1.0,,,,2,1,34201358,,available,13.9,9.67,/parts/mopar-nut-a-c-suct-hose-clamp~6101444.html
6,4865462AC,HINGE Front Door,,,,2,1,4865462AG,,available,720,474.1,/parts/mopar-hinge-front-door~4865462ac.html
7,6502549,SCREW Pan Head M8x1.25x30,,,,4,1,,,available,7.8,5.13,/parts/mopar-screw-pan-head~6502549.html
8,6503351,SCREW AND WASHER Hex Head M8x1.25x35,,,,4,1,,,discontinued,,,/parts/mopar-screw-hex-head~6503351.html
9,4865587AA,WATERSHIELD Front Door,Left,,,,,,,available,115,94.75,/parts/mopar-shield-front-door~4865587aa.html
,6101767,SCREW AND WASHER M8x1.25x25,,,,2,1,,,discontinued,,,/parts/mopar-bolt~6101767.html
