ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4626520,BOLT Transmission Case,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",25,1,,,,discontinued,,,2.0 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-bolt-transmission-case~4626520.html
2,5139857AA,SEAL Input Shaft,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,discontinued,,,2.0 x 2.1 x 1.9 inches,0.50 Pounds,/parts/mopar-seal-input-shaft~5139857aa.html
3,68028428AA,CASE Transmission,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,319,273.53,14.7 x 14.7 x 11.5 inches,7.60 Pounds,/parts/mopar-case-transmission~68028428aa.html
4,4626514,DOWEL Transmission Case,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,6.5,4.49,0.8 x 0.2 x 0.3 inches,0.60 Pounds,/parts/mopar-dowel-pin-transmission-case~4626514.html
5,68028429AA,SLEEVE Selector Shaft,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,68091865AA,,,available,24.2,16.72,1.2 x 1.2 x 0.9 inches,0.50 Pounds,/parts/mopar-sleeve-selector-shaft~68028429aa.html
6,4626567,MAGNET Transmission,,,,,2,,,,,discontinued,,,,,
7,4626527,BOLT Shift Guide Plate,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,5.4,3.67,1.3 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt-shift-guide-plate~4626527.html
8,68029154AA,PLATE Transmission Shifter,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,143,96.19,6.3 x 5.8 x 2.8 inches,1.10 Pounds,/parts/mopar-plate-transmission-shifter~68029154aa.html
9,68027838AA,BOLT,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,8,1,,,,available,3.3,2.27,3.5 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-bolt~68027838aa.html
10,4626591,PLUG Transmission Drain,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,4.9,3.32,0.9 x 0.8 x 0.7 inches,0.60 Pounds,/parts/mopar-plug-transmission-drain~4626591.html
11,68028427AA,EXTENSION HOUSING Transmission,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,68399653AA,,,available,954,652.08,12.5 x 13.0 x 12.6 inches,10.90 Pounds,/parts/mopar-housing-transmission~68028427aa.html
