ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68045202AA,SHIM,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,[0.61 mm],available,6.2,4.31,,0.40 Pounds,/parts/mopar-shim~68045202aa.html
2,68045325AA,BEARING KIT Countershaft Front,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,125,82.52,3.1 x 3.1 x 1.7 inches,1.20 Pounds,/parts/mopar-bearing-countershaft-front~68045325aa.html
3,68028347AA,COUNTERSHAFT,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,798,519.2,21.9 x 4.5 x 4.2 inches,17.50 Pounds,/parts/mopar-shaft~68028347aa.html
4,68045326AA,BEARING KIT Countershaft Mid,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,289,191.25,3.7 x 3.3 x 1.3 inches,1.30 Pounds,/parts/mopar-bearing-countershaft-mid~68045326aa.html
5,68029162AA,SEPARATOR,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,60.25,41.82,2.2 x 2.3 x 0.2 inches,0.50 Pounds,/parts/mopar-washer-thrust~68029162aa.html
6,68029146AA,SPACER Sixth Gear,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,8.6,5.88,1.7 x 1.7 x 0.2 inches,0.50 Pounds,/parts/mopar-shim-sixth-gear~68029146aa.html
7,68028419AA,GEAR Sixth,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,101,83.53,5.4 x 5.0 x 3.2 inches,4.10 Pounds,/parts/mopar-gear-sixth~68028419aa.html
8,4626530,NEEDLE BEARING Fifth Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,30.85,21.32,3.3 x 3.0 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-fifth-gear~4626530.html
9,68028593AA,BLOCKER RING 5th To 6th,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,68028593AB,,,available,317,211.5,3.2 x 3.0 x 1.6 inches,0.60 Pounds,/parts/mopar-ring-5th-to-6th~68028593aa.html
10,68028594AA,SYNCHRONIZER Fifth and sixth gear,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,68166794AA,,,available,176,118.13,4.8 x 4.4 x 2.1 inches,1.70 Pounds,/parts/mopar-synch-fifth-and-sixth~68028594aa.html
11,68029145AA,SPACER Fifth Gear,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,6.75,4.72,1.6 x 1.6 x 0.2 inches,0.50 Pounds,/parts/mopar-shim-fifth-gear~68029145aa.html
12,5166076AA,SNAP RING,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,18.7,13,1.5 x 1.5 x 0.2 inches,0.90 Pounds,/parts/mopar-ring~5166076aa.html
13,68028420AA,GEAR Fifth,,2008-2009,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,85.7,72.28,5.7 x 5.6 x 2.9 inches,2.70 Pounds,/parts/mopar-gear-fifth~68028420aa.html
14,4626538,BEARING Sixth Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,32.15,22.25,3.3 x 3.1 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-sixth-gear~4626538.html
15,4626560,WASHER Reverse Thrust,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,24.15,16.72,,0.50 Pounds,/parts/mopar-gear-reverse-thrust~4626560.html
16,5166076AA,SNAP RING,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,18.7,13,1.5 x 1.5 x 0.2 inches,0.90 Pounds,/parts/mopar-ring~5166076aa.html
17,5093287AA,GEAR Reverse,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,210,24.1,3.2 x 2.5 x 3.1 inches,1.00 Pounds,/parts/mopar-gear-reverse~5093287aa.html
18,5093289AA,SNAP RING,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,38.8,26.97,1.3 x 1.3 x 0.1 inches,0.40 Pounds,/parts/mopar-snap-ring-reverse-gear~5093289aa.html
19,68027837AA,SNAP RING,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,2.4,1.63,4.9 x 4.4 x 2.1 inches,0.50 Pounds,/parts/mopar-ring~68027837aa.html
20,68028337AA,BEARING,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,68055742AA,,available,21.75,16.43,4.1 x 3.1 x 1.6 inches,0.60 Pounds,/parts/mopar-bearing~68028337aa.html
