ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4786521,LEVER Parking Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,18.7 x 6.1 x 3.7 inches,3.00 Pounds,/parts/mopar-lever-park-brake~4786521.html
4,4815634,CABLE Parking Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,54.5 x 1.7 x 1.6 inches,1.50 Pounds,/parts/mopar-cable-parking-brake~4815634.html
5,6502691,NUT Hex Flange Lock M6x1,,2001-2002,Base,6 Cyl 3.5L,4,1,6101802,,,available,4.45,3.03,0.6 x 0.6 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502691.html
6,4616248,CLIP Parking Brake Cable,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,2.2 x 1.9 x 0.8 inches,0.90 Pounds,/parts/mopar-retainer-parking-brake-cable~4616248.html
7,4815635,CABLE Parking Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,50.4 x 1.6 x 1.7 inches,1.40 Pounds,/parts/mopar-cable-parking-brake~4815635.html
8,6502691,NUT Hex Flange Lock M6x1,,2001-2002,Base,6 Cyl 3.5L,4,1,6101802,,,available,4.45,3.03,0.6 x 0.6 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502691.html
9,4616248,CLIP Parking Brake Cable,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,2.2 x 1.9 x 0.8 inches,0.90 Pounds,/parts/mopar-retainer-parking-brake-cable~4616248.html
10,6101467,NUT Hex Flange M8x1.25,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,8.15,5.65,0.9 x 1.0 x 0.6 inches,0.60 Pounds,/parts/mopar-nut-hex-flange-lock~6101467.html
,4815677,REINFORCEMENT Parking Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,12.79,10.05,2.9 x 0.8 x 0.2 inches,0.40 Pounds,/parts/mopar-reinfmnt-parking-brake~4815677.html
,5209922,SWITCH Parking Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,16.05,11.01,2.0 x 1.0 x 0.8 inches,0.40 Pounds,/parts/mopar-switch-parking-brake~5209922.html
