ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5035179AD,LAMP Tail,Left,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"5035179AB, 5035179AC",,available,1545,1016.4,29.6 x 9.9 x 7.0 inches,5.10 Pounds,/parts/mopar-lamp-tail~5035179ad.html
2,153835,SCREW Round Washer Head Tapping .164-18X.625,,"2013-2017, 2004-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,4,2.74,0.9 x 0.7 x 0.3 inches,0.40 Pounds,/parts/mopar-screw-round-washer-head-tapping~153835.html
3,68141021AB,BEZEL Fascia,Left,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,68141021AA,,discontinued,,,6.5 x 3.3 x 1.8 inches,0.70 Pounds,/parts/mopar-reflector-fascia~68141021ab.html
4,5035211AC,LAMP High Mounted Stop,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"5035211AB, 5035211AA",,available,873,593.94,3.9 x 3.8 x 2.9 inches,0.70 Pounds,/parts/mopar-lamp-high-mounted-stop~5035211ac.html
5,68292409AA,PANEL Diffuser Rear Fascia,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,[MEX] Attaching Hardware & Rear Fog Lamps,available,857,584.82,67.6 x 40.3 x 11.6 inches,27.30 Pounds,/parts/mopar-panel-diffuser~68292409aa.html
6,68146207AA,LAMP License Plate,Left,"2016-2017, 2013-2014","SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,,available,65.85,55.28,3.8 x 2.6 x 1.9 inches,0.50 Pounds,/parts/mopar-lamp-license-plate~68146207aa.html
7,68140268AA,SWITCH Liftgate,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,42.15,35.18,3.7 x 2.6 x 1.9 inches,0.50 Pounds,/parts/mopar-switch-liftgate~68140268aa.html
8,68204726AF,PANEL Rear Fascia Valance,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"68204726AB, 68172490AB, 68172490AA, 68204726AD, 68204726AE, 68204726AC","[X8T], [XAC]",available,1550,1019.7,75.5 x 21.7 x 14.9 inches,19.60 Pounds,/parts/mopar-panel-rear-fascia-valance~68204726af.html
9,6510352AA,SCREW Hex Flange Head M4X1.46X14.00,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,12,1,,,,available,5.05,3.44,1.1 x 1.1 x 0.6 inches,0.40 Pounds,/parts/mopar-screw-hex-flange-head~6510352aa.html
10,68141070AA,BRACKET Camera,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,16.3,12.64,5.4 x 3.3 x 1.3 inches,0.40 Pounds,/parts/mopar-bracket-camera~68141070aa.html
11,56038978AK,CAMERA Rear View,,2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,56038978AL,,,available,327,220.5,3.8 x 2.7 x 1.9 inches,0.50 Pounds,/parts/mopar-camera-rear-view~56038978ak.html
12,6507357AA,NUT Wing M6x1,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,8,1,,,,available,13.75,9.55,1.4 x 1.4 x 1.2 inches,0.40 Pounds,/parts/mopar-nut-wing~6507357aa.html
