ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4389440,CAP Wiper Arm Nut,,,,2,1,,,available,28.9,20.15,/parts/mopar-cap-wiper-arm-nut~4389440.html
2,6500165,NUT Wiper Arm,,,,2,1,,,discontinued,,,/parts/mopar-nut-wiper-arm~6500165.html
3,4865505AA,ARM Wiper,Left,,,,,,,discontinued,,,/parts/mopar-arm-wiper-wiper~4865505aa.html
4,4865507AA,BLADE WIPER,Left,,,,,,,discontinued,,,/parts/mopar-blade-wiper~4865507aa.html
5,4865508AA,MOTOR Windshield wiper,,,,,,,,discontinued,,,
6,4865510AA,PIVOT AND LINKAGE Wiper,,,,,,,,discontinued,,,
7,6503992,SCREW AND WASHER Hex Head M6x1x30,,,,2,1,,,available,8.9,6.17,/parts/mopar-screw-hex-head~6503992.html
8,6503664,NUT AND WASHER Hex Nut-Coned Washer M6 x 1.00,,,,,,,,available,9.15,3.26,/parts/mopar-nut-washe-hex~6503664.html
9,4865497AA,HOSE Windshield Washer,,,,,,,,available,32.9,22.25,/parts/mopar-hose-windshield-washer~4865497aa.html
10,55077551AA,NOZZLE Windshield washer,,,,2,1,,,available,17,15.15,/parts/mopar-nozzle-windshield-washer~55077551aa.html
11,UC23RXFAB,SCREEN Cowl Top,Left,,,,,,,discontinued,,,/parts/mopar-panel-cowl-top~uc23rxfab.html
12,5029173AA,RESERVOIR Washer,,,,,,,,available,41.05,33.96,/parts/mopar-reservoir-windshield-washer~5029173aa.html
13,4630249,CAP Washer Reservoir,,,,,,,,discontinued,,,/parts/mopar-cap-washer-reservoir~4630249.html
14,6102050AA,SCREW Hex Flange Head M6.3 x 1.81 x 15.00,,,,,,,,available,4.2,2.85,/parts/mopar-screw-hex-flange-head~6102050aa.html
15,HWV00532AB,"HOSE 1FT Windshield Washer 5/32""",,,,8,1,HWV00532AC,,available,23,15.9,/parts/mopar-hose-windshield-washer~hwv00532ab.html
,5011809AA,GROMMET Windshield Washer Pump,,,,,,,,available,18.7,13.05,/parts/mopar-grommet-windshield-washer-pump~5011809aa.html
,55077241AB,"PUMP Washer, Windshield",,,,,,5103452AA,,available,183,122.63,/parts/mopar-pump-washer-windshield~55077241ab.html
