ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5030033AA,LIFTGATE,,,,,,,,discontinued,,,
2,5030041AB,GLASS Liftgate,,,,,,5030041AF,,available,1070,723.2,/parts/mopar-backlite-liftgate~5030041ab.html
3,5030118AA,HINGE Liftgate,,,,2,,,,discontinued,,,
4,5030099AA,PROP Liftgate,,,,2,,,,discontinued,,,
5,5030174AA,BALL STUD Liftgate Mounted,,,,,,,,discontinued,,,
6,5030098AA,WEATHERSTRIP Liftgate,,,,,,,,discontinued,,,
7,1BY68VXLAB,COVER Liftgate Trim,,,,,,,,discontinued,,,
8,5030356AA,LATCH Liftgate,,,,,,5030356AB,,available,335,283.13,/parts/mopar-latch-liftgate~5030356aa.html
9,5030107AB,LAMP High Mounted Stop,,,,,,,,discontinued,,,/parts/mopar-lamp-high-mounted-stop~5030107ab.html
10,4642929AB,LAMP License Plate,,,,3,1,,,discontinued,,,/parts/mopar-lamp-license-plate~4642929ab.html
11,5029232AA,BUMPER Deck Lid Overslam Rear,,,,2,1,,,discontinued,,,/parts/mopar-stop-bmpr-deck-lid-overslam~5029232aa.html
12,5008628AA,BUMPER Deck Lid Front,,,,2,1,,,available,11.7,10.15,/parts/mopar-stop-bmpr~5008628aa.html
,4865778AA,BRACKET Deck Lid Striker Mounting,,,,,,,,discontinued,,,/parts/mopar-bracket-deck-lid-striker-mounting~4865778aa.html
