ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5030250AB,WIRING Engine,,2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,25.3 x 13.8 x 7.8 inches,8.50 Pounds,/parts/mopar-wiring-engine~5030250ab.html
2,4848779AC,BRACKET Wire Harness,,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,2,1,,,,discontinued,,,1.6 x 0.8 x 0.5 inches,0.60 Pounds,/parts/mopar-bracket-wire-harness~4848779ac.html
3,5029676AA,WIRING Engine Ground,,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,19.55,13.57,26.3 x 13.4 x 7.9 inches,8.60 Pounds,/parts/mopar-wiring-engine-ground~5029676aa.html
4,5030503AA,WIRING Transmission,,2005-2006,SRT-10 Convertible,10 Cyl 8.3L,,,,,,discontinued,,,26.3 x 13.3 x 7.7 inches,8.50 Pounds,/parts/mopar-wiring-transmission~5030503aa.html
