ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
2,6036759AA,PLUG Transmission Case,,,,,2,1,,,,available,2.65,1.81,0.5 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-pipe-plug-transmission-case~6036759aa.html
3,4872683AA,DEFLECTOR,,,,,,,4872683AB,,,available,8.15,5.59,7.1 x 2.6 x 2.0 inches,0.50 Pounds,/parts/mopar-deflector~4872683aa.html
4,152127,BALL Transmission Oil Pump,,,,,11,1,,,,available,3.75,2.56,0.3 x 0.3 x 0.3 inches,1.10 Pounds,/parts/mopar-ball-transmission-oil-pump~152127.html
5,6508543AA,SCREW AND WASHER Hex Head M10X1.50X65.00,,,,,8,1,6104428AA,,,available,7.45,5.07,2.7 x 0.9 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6508543aa.html
6,6509587AA,SCREW AND WASHER Hex Head M10X1.50X98.50,,,,,2,1,,,,unavailable,4.85,3.32,4.2 x 1.1 x 1.0 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6509587aa.html
7,6102388AA,PIN CHAMFER.PT.NO.FIN M10X15.00,,,,,2,1,,,,available,9.95,6.87,1.0 x 0.6 x 0.5 inches,0.50 Pounds,/parts/mopar-pin-chamfer-pt-no-fin-m10x15-00~6102388aa.html
8,5078952AA,SEAL TRANSMISSION ROTATING SHAFT IN CASE ASSY,,,,,,,,,,available,9.75,6.76,0.9 x 1.0 x 0.3 inches,0.50 Pounds,/parts/mopar-seal-transmission-rotating-shaft~5078952aa.html
9,5078695AB,CUP FINAL DRIVE PINION BEARING,,,,,,,,,,available,44.2,30.87,2.7 x 2.7 x 1.3 inches,0.60 Pounds,/parts/mopar-bearing-final-drive-pinion-bearing~5078695ab.html
10,4412234,BEARING CUP Output Shaft,,,,,,,,,,available,27.5,19.05,3.2 x 3.2 x 0.8 inches,0.60 Pounds,/parts/mopar-brg-pkg-output-shaft~4412234.html
11,4567022,BEARING CUP Differential,,,,,,,,,,available,37.1,25.92,1.9 x 2.6 x 3.7 inches,0.60 Pounds,/parts/mopar-brg-pkg-differential~4567022.html
