ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4446620AD,PISTON Accumulator Seals are bonded to the piston,,,,,6,1,,4446620,,available,41.55,28.83,4.2 x 3.1 x 1.8 inches,0.50 Pounds,/parts/mopar-piston-accumulator~4446620ad.html
2,4800310AA,SPRING Accumulator Same Part Number Is Used For All Six Springs,,,,,6,1,4800310AB,,,available,39.55,27.61,2.0 x 0.8 x 0.8 inches,0.60 Pounds,/parts/mopar-spring-accumulator~4800310aa.html
3,5078864AA,SEAL,,,,,,,,,,available,16.2,11.18,1.9 x 1.0 x 1.0 inches,0.40 Pounds,/parts/mopar-seal~5078864aa.html
4,4412291,SEAL Clutch Feed,,,,,,,,,,available,8.75,6,0.6 x 0.5 x 0.4 inches,0.50 Pounds,/parts/mopar-seal-clutch-feed~4412291.html
