ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4753184AA,DIFFERENTIAL Transaxle,,,,,,,,,,discontinued,,,9.7 x 9.5 x 8.6 inches,5.10 Pounds,/parts/mopar-diff-assy-transaxle~4753184aa.html
2,4753194AA,GEAR Differential Ring,,,,,,,,,,available,419,276.52,12.0 x 11.5 x 2.7 inches,12.90 Pounds,/parts/mopar-dif-gear-differential-ring~4753194aa.html
3,5078737AA,SUPPORT DIFFERENTIAL GEAR & BEARING MACHINING,,,,,,,,,,available,219,145.62,9.3 x 7.4 x 7.6 inches,4.70 Pounds,/parts/mopar-dif-suppo-differential-gear-bearing~5078737aa.html
4,4131293,THRUST WASHER PACKAGE Differential,,,,,,,,"3723866, 3723867, 3723865",,available,87,58.5,3.1 x 3.0 x 0.8 inches,0.80 Pounds,/parts/mopar-washr-pkg-differential~4131293.html
5,5078728AA,SIDEGEAR Transmission differential,,,,,2,1,,,,available,133,88.43,5.4 x 4.8 x 3.2 inches,1.50 Pounds,/parts/mopar-sidegear-transmission-differential~5078728aa.html
6,5078877AA,PINION Transmission differential,,,,,2,1,,,,available,68.45,47.59,7.7 x 4.2 x 0.9 inches,0.90 Pounds,/parts/mopar-pinion-transmission-differential~5078877aa.html
7,5078881AA,WASHER Transmission THRUST DIFFERENTIAL PINION,,,,,2,1,,,,available,8.5,5.83,1.6 x 1.4 x 0.2 inches,0.40 Pounds,/parts/mopar-dif-washr-transmission-thrust-differe~5078881aa.html
8,5078730AA,SHAFT Transmission differential pinion bearing,,,,,,,,,,available,52.7,36.7,9.6 x 3.1 x 1.0 inches,1.10 Pounds,/parts/mopar-dif-shaft-transmission-differential-p~5078730aa.html
10,5078878AA,BRACKET Tranmission DIFFERENTIAL PINION SHAFT,,,,,2,1,,,,available,11.05,7.63,2.3 x 1.5 x 0.8 inches,0.40 Pounds,/parts/mopar-dif-brack-tranmission-differential-pi~5078878aa.html
11,6502034,SCREW Special Shouldered M10x1x29,,,,,12,1,,,,available,6.75,4.66,1.6 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt-special-shouldered~6502034.html
