ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68204715AA,ANTENNA Cable & Base Assy,,,,,,,,available,78.7,53.42,/parts/mopar-antenna-cable-base-assy~68204715aa.html
2,5064186AA,ANTENNA Global Positioning,,,,,,,,available,105,71.21,/parts/mopar-antenna-global-positioning~5064186aa.html
3,5035290AC,"SPEAKER 3.5""",,,,,,68640876AA,,available,147,100.4,/parts/mopar-speaker~5035290ac.html
4,68043031AC,SPEAKER Tweeter,,,,,,,,available,42.15,27.67,/parts/mopar-speaker-tweeter~68043031ac.html
5,5035290AB,"SPEAKER 3.5""",,,,,,68640876AA,[RCA],available,147,91.82,/parts/mopar-speaker~5035290ab.html
6,6509674AA,BOLT Hex Flange Head M5X0.8X55.00,,,,3,1,,,available,2.25,1.51,/parts/mopar-screw-hex-flange-head~6509674aa.html
7,5035254AA,SPEAKER Sub Woofer,,,,,,,,available,179,116.18,/parts/mopar-speaker-h-sub-woofer~5035254aa.html
8,68258673AD,RADIO MULTI Media,,,,,,68258673AJ,"[X81], [RA4]",discontinued,,,/parts/mopar-radio-multi-media~68258673ad.html
8,68258675AD,RADIO MULTI Media,,,,,,,"[X81], [RA4], [RSD]",discontinued,,,/parts/mopar-multi-media~68258675ad.html
9,6102192AA,BOLT Hex Flange Head M4.2X1.70X16.00,,,,3,1,,,available,2.95,1.98,/parts/mopar-screw-hex-flange-head~6102192aa.html
10,5035339AA,COVER Speaker Opening,,,,2,1,,"[RC5][RCA], [GAP]",available,108,72.23,/parts/mopar-cover-speaker-opening~5035339aa.html
11,6510416AA,NUT AND WASHER Hex M5x0.80,,,,4,1,,,available,11.3,7.86,/parts/mopar-nut-hex~6510416aa.html
12,5035253AB,"SPEAKER 6""X9""",,,,2,1,,[RC5],available,161,102.08,/parts/mopar-speaker~5035253ab.html
13,68260279AC,COVER KIT Speaker Delete,,,,4,1,,,discontinued,,,/parts/mopar-cover-kit-speaker-delete~68260279ac.html
14,5043022AA,CAP Power Outlet,,,,,,,,available,22.8,17.65,/parts/mopar-cap-power-outlet~5043022aa.html
16,5043018AB,USB PORT Media Hub,,,,,,,,available,256,171,/parts/mopar-usb-media-hub~5043018ab.html
17,5035418AC,AMPLIFIER,,,,,,,,unavailable,1325,884.79,/parts/mopar-amplifier~5035418ac.html
18,6510416AA,NUT AND WASHER Hex M5x0.80,,,,2,1,,,available,11.3,7.86,/parts/mopar-nut-hex~6510416aa.html
19,6510184AA,SCREW HEX HEAD M4X1.46X12.00,,,,2,1,,,available,1.7,1.17,/parts/mopar-screw-hex-head~6510184aa.html
20,6101736,NUT AND  WASHER Hex M6x1,,,,4,1,,,available,9.35,6.52,/parts/mopar-nut-hex~6101736.html
21,5035290AC,"SPEAKER 3.5""",,,,2,1,68640876AA,,available,147,100.4,/parts/mopar-speaker~5035290ac.html
22,68174053AA,BRACKET Speaker,,,,2,1,,,available,8.75,7.57,/parts/mopar-bracket-speaker~68174053aa.html
,56046637AA,POWER OUTLET,,,,,,68476797AB,,available,25.65,17.71,/parts/mopar-outlet~56046637aa.html
