ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68206486AA,SWITCH Power Seat,,,,,,,"[-BL], [XSQ] [2] Way Control[-CL] [2] Way Control[-CL], [XSQ] [2] Way Control[-DL] [2] Way Control[-DL], [XSQ] [2] Way Control...View More",discontinued,,,/parts/mopar-switch-power-seat~68206486aa.html
2,56046232AA,SWITCH Lumbar Control,,,,,,56046232AC,,available,52.65,36.7,/parts/mopar-switch-lumbar-control~56046232aa.html
3,56046113AA,SWITCH Adjustable Pedals,,,,,,,,available,119,77.85,/parts/mopar-switch-adjustable-pedals~56046113aa.html
