ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,SV29MX3AB,PANEL Roof,,1999,,10 Cyl 8.0L,,,,,Black,discontinued,,,,,
1,SV29VA9AB,PANEL Roof,,1999,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,Dark Silver,discontinued,,,,194.00 Pounds,/parts/mopar-roof~sv29va9ab.html
2,4848907AA,SEAL Door,Left,1998-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,unavailable,,,6.2 x 2.6 x 0.5 inches,0.70 Pounds,/parts/mopar-filler-door~4848907aa.html
3,5245858,SHIM,,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,available,3.88,3.05,3.7 x 10.3 x 0.1 inches,0.50 Pounds,/parts/mopar-shim~5245858.html
4,4848885AA,BRACKET Roof To Sport Bar,Left,1998-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,available,5.92,4.65,5.8 x 2.4 x 1.4 inches,1.90 Pounds,/parts/mopar-bracket-roof-to-sport-bar~4848885aa.html
5,6101452,SCREW AND WASHER Hex Head M8x1.25x20,,"2013-2017, 1992-2002","GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10","10 Cyl 8.0L, 10 Cyl 8.4L",5,1,,"6500151, 6100295, 6507479AA",,available,8.1,5.65,2.7 x 2.6 x 0.6 inches,0.70 Pounds,/parts/mopar-bolt-hex-head~6101452.html
6,5245664,REINFORCEMENT Mounting,,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,4,1,,,,discontinued,,,3.1 x 1.5 x 1.0 inches,0.50 Pounds,/parts/mopar-reinfmnt-mounting~5245664.html
7,4848685,BAR Sport,,,,,,,,,,discontinued,,,,,
8,4848790,SHIM Sport Bar Base Plate,,1997-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,,0.60 Pounds,/parts/mopar-shim-sport-bar-base-plate~4848790.html
10,4848905AB,COVER Roof to Door Surround,Left,1998-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-cover-roof-to-door-surround~4848905ab.html
11,6503825,NUT AND WASHER Hex Nut-Coned Washer M6 x 1.00,,1992-2002,"29; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,9,1,,,M6x1.00,available,9.35,6.52,1.0 x 0.6 x 0.3 inches,0.50 Pounds,/parts/mopar-nut-hex~6503825.html
12,4848265,CABLE Roof To Sport Bar Mounting,,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,2,1,,,,discontinued,,,1.4 x 4.3 x 0.2 inches,0.50 Pounds,/parts/mopar-cable-roof-to-sport-bar-mounting~4848265.html
13,5245640,REINFORCEMENT Mounting,,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,10.0 x 4.2 x 1.8 inches,1.70 Pounds,/parts/mopar-reinfmnt-mounting~5245640.html
14,4848930AA,SEAL Enclosure To Body,,1997-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,2,1,,,,discontinued,,,9.3 x 0.8 x 0.3 inches,0.60 Pounds,/parts/mopar-seal-enclosure-to-body~4848930aa.html
15,4848929AA,SEAL Enclosure To Body,,,,,2,,,,,discontinued,,,,,
16,4848913AA,BRACKET Roof,Left,1997-1999,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-bracket-roof~4848913aa.html
,5245853,NOZZLE Tube,,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,4,1,,,,available,4.47,3.51,2.5 x 1.2 x 1.2 inches,0.50 Pounds,/parts/mopar-tube-tube~5245853.html
,6101916,NUT Hex Weld M8x1.25,,1997-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,2,1,,,,available,9.2,6.41,0.6 x 0.6 x 0.3 inches,0.70 Pounds,/parts/mopar-nut-hex-weld~6101916.html
,4848849AA,PLATE Sport Bar to Frame,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,21.6,10.18,,0.80 Pounds,/parts/mopar-shim-sport-bar-to-frame~4848849aa.html
,4848768,SEAL,,1997-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,4,1,,,,discontinued,,,3.5 x 2.0 x 1.5 inches,0.60 Pounds,/parts/mopar-seal~4848768.html
,4848128,WASHER Sport Bar,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,1.47,1.15,4.7 x 2.0 x 0.1 inches,0.50 Pounds,/parts/mopar-washer-sport-bar~4848128.html
