ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,PK61SX9AJ,TOP Toupette,,,,,,,,,,discontinued,,,,,
2,4643927AB,GROMMET Sport Cap,,1997-2002,RT/10 Convertible,10 Cyl 8.0L,2,1,,,,discontinued,,,1.0 x 1.1 x 1.0 inches,1.40 Pounds,/parts/mopar-grommet-sport-cap~4643927ab.html
3,4848645AE,WEATHERSTRIP A-Pillar to Roof,Left,1998-2002,RT/10 Convertible,10 Cyl 8.0L,,,,,,discontinued,,,8.9 x 12.6 x 2.0 inches,1.00 Pounds,/parts/mopar-w-strip-a-pillar-to-roof~4848645ae.html
4,4848902AA,COVER Weatherstrip,,,,,4,,,,,discontinued,,,,,
12,5015402AA,PLATE Frame Reinforcment,,1997-1999,RT/10 Convertible,10 Cyl 8.0L,,,,,,available,26.64,20.93,,0.50 Pounds,/parts/mopar-plate-frame-reinforcment~5015402aa.html
,GA79BX7AD,COVER Tonneau,,1998-2002,RT/10 Convertible,10 Cyl 8.0L,4,1,,,,discontinued,,,31.4 x 7.2 x 6.3 inches,8.00 Pounds,/parts/mopar-cover-tonneau~ga79bx7ad.html
,6100515,NUT Hex Flange Lock M5,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,8,1,,6501140,,available,7.55,5.24,0.4 x 0.4 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6100515.html
,4658673,PIN PUSH .150x.410,,"2013-2017, 2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.55,5.94,0.7 x 0.5 x 0.4 inches,0.60 Pounds,/parts/mopar-pin~4658673.html
,4848949AA,ROD Tonneau Cover,,1998-2002,RT/10 Convertible,10 Cyl 8.0L,4,1,,,,discontinued,,,80.1 x 7.1 x 3.1 inches,3.50 Pounds,/parts/mopar-rod-tonneau-cover~4848949aa.html
,6035085,SCREW Tapping .164-15x1,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,discontinued,,,1.3 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-screw-tapping~6035085.html
,4848950AA,STORAGE BAG Top,,1999-2002,RT/10 Convertible,10 Cyl 8.0L,4,1,,,,discontinued,,,,1.80 Pounds,/parts/mopar-bag-top~4848950aa.html
,6035227,STUD .312-18x1.875,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,2.0 x 0.3 x 0.3 inches,2.40 Pounds,/parts/mopar-stud~6035227.html
