ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4642750,"SUPPORT, Brake Pedal",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,19.1 x 18.4 x 12.2 inches,4.30 Pounds,/parts/mopar-bracket-brake-pedal~4642750.html
3,6100045,NUT,,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,0.4 x 0.4 x 0.3 inches,0.50 Pounds,/parts/mopar-nut-hex~6100045.html
4,6101452,"SCREW, Brake Pedal Bracket to Dash",,"2013-2017, 1992-2002","GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10","10 Cyl 8.0L, 10 Cyl 8.4L",2,1,,"6500151, 6100295, 6507479AA",,available,8.1,5.65,2.7 x 2.6 x 0.6 inches,0.70 Pounds,/parts/mopar-bolt-hex-head~6101452.html
5,6101445,NUT & WASHER ASSEMBLY,,"2008-2009, 1992-2003","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,6102440AA,,,available,11.3,7.86,1.3 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex~6101445.html
6,4019681,"SHAFT, Brake and Clutch Pedal Mounting",,,,,,,,,,discontinued,,,,,
7,2467770,"BUSHING, Brake Pedal",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,0.8 x 0.8 x 0.6 inches,0.40 Pounds,/parts/mopar-bushing-pedal-shaft~2467770.html
9,6500197,"NUT, Shaft",,"2000-2002, 1992-1996","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,0.6 x 0.6 x 0.4 inches,0.70 Pounds,/parts/mopar-nut~6500197.html
10,4642746,"PEDAL, Brake",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,2.20 Pounds,/parts/mopar-arm-brk-ped~4642746.html
11,4535003,"STRIKER, Stop Lamp Switch",,,,,,,,,,discontinued,,,,,
12,4723478,"PAD, Brake Pedal",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,2.8 x 2.2 x 0.4 inches,0.70 Pounds,/parts/mopar-pad-pedal~4723478.html
14,4294036,"CLIP, M/Cylinder Push Rod to Pedal",,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,4581512AA,,,available,2.45,1.69,0.8 x 1.3 x 1.3 inches,0.40 Pounds,/parts/mopar-clip-master-cylinder-push-rod-pi~4294036.html
16,6030373,"RETAINER, Snap Ring Brake Pedal Shaft",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,0.8 x 0.7 x 0.1 inches,0.50 Pounds,/parts/mopar-snap-ring-clutch-pedal-shaft~6030373.html
,4897163AA,"KNOB, Pedal Adjusting",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,1.1 x 1.1 x 0.7 inches,0.50 Pounds,/parts/mopar-knob-brake-and-clutch~4897163aa.html
,6502690,"NUT, Stricker Mounting",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,0.3 x 0.3 x 0.2 inches,0.50 Pounds,/parts/mopar-nut-plastic-inserted-self-lock~6502690.html
